K15n12397,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 49, 49), (0, 49, 49)): 1, (2, 2, (0, 173), (0, 173)): 1, (4, 4, (0, 7, 7, 173), (0, 7, 7, 173)): 1}"
K15n12512,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 173), (0, 173)): 1, (3, 3, (0, 49, 49), (0, 49, 49)): 1, (4, 4, (0, 7, 7, 173), (0, 7, 7, 173)): 1}"
K15a1285,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 11, 19), (0, 5, 11, 19)): 1, (4, 4, (0, 5, 7, 7, 11, 19), (0, 5, 7, 7, 11, 19)): 1, (3, 3, (0, 7, 7, 25, 25), (0, 7, 7, 25, 25)): 1}"
K15a5579,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 103), (0, 7, 103)): 1, (3, 3, (0, 109, 109), (0, 109, 109)): 1, (4, 4, (0, 7, 11, 11, 103), (0, 7, 11, 11, 103)): 1}"
K15a1332,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 11, 19), (0, 5, 11, 19)): 1, (3, 3, (0, 7, 7, 25, 25), (0, 7, 7, 25, 25)): 1, (4, 4, (0, 5, 7, 7, 11, 19), (0, 5, 7, 7, 11, 19)): 1}"
K15a7832,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 103), (0, 7, 103)): 1, (3, 3, (0, 109, 109), (0, 109, 109)): 1, (4, 4, (0, 7, 11, 11, 103), (0, 7, 11, 11, 103)): 1}"
K15n1788,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 0, 2, 5), (0, 0, 0, 0, 2, 4, 4, 5, 5, 5, 5, 5, 8, 8)): 1, (2, 2, (0, 11, 25), (0, 11, 25)): 1, (3, 3, (0, 5, 5, 16, 16), (0, 5, 5, 16, 16)): 1, (4, 4, (0, 9, 9, 11, 25), (0, 9, 9, 11, 25)): 1}"
K15n1778,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 0, 2, 5), (0, 0, 0, 0, 2, 4, 4, 5, 5, 5, 5, 5, 8, 8)): 1, (2, 2, (0, 11, 25), (0, 11, 25)): 1, (3, 3, (0, 5, 5, 16, 16), (0, 5, 5, 16, 16)): 1, (4, 4, (0, 9, 9, 11, 25), (0, 9, 9, 11, 25)): 1}"
K15n10992,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 79), (0, 5, 79)): 1, (4, 12, (0, 7), (0, 4, 4, 7, 7, 7, 17, 17)): 1, (4, 4, (0, 5, 9, 9, 79), (0, 5, 9, 9, 79)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1}"
K15n6462,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 7), (0, 4, 4, 7, 7, 7, 17, 17)): 1, (2, 2, (0, 5, 79), (0, 5, 79)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1, (4, 4, (0, 5, 9, 9, 79), (0, 5, 9, 9, 79)): 1}"
K15n6824,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 7), (0, 4, 4, 7, 7, 7, 17, 17)): 1, (2, 2, (0, 5, 79), (0, 5, 79)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1, (4, 4, (0, 5, 9, 9, 79), (0, 5, 9, 9, 79)): 1}"
K15n11060,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 7), (0, 4, 4, 7, 7, 7, 17, 17)): 1, (2, 2, (0, 5, 79), (0, 5, 79)): 1, (4, 4, (0, 5, 9, 9, 79), (0, 5, 9, 9, 79)): 1, (3, 3, (0, 4, 4, 17, 17), (0, 4, 4, 17, 17)): 1}"
K15a3964,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 853), (0, 853)): 1, (3, 3, (0, 181, 181), (0, 181, 181)): 1, (4, 4, (0, 19, 19, 853), (0, 19, 19, 853)): 1}"
K15a5171,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 853), (0, 853)): 1, (3, 3, (0, 181, 181), (0, 181, 181)): 1, (4, 4, (0, 19, 19, 853), (0, 19, 19, 853)): 1}"
K15n5194,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 241), (0, 241)): 1, (3, 3, (0, 79, 79), (0, 79, 79)): 1, (4, 4, (0, 17, 17, 241), (0, 17, 17, 241)): 1}"
K15n6260,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 79, 79), (0, 79, 79)): 1, (2, 2, (0, 241), (0, 241)): 1, (4, 4, (0, 17, 17, 241), (0, 17, 17, 241)): 1}"
K15n6148,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 79, 79), (0, 79, 79)): 1, (2, 2, (0, 241), (0, 241)): 1, (4, 4, (0, 17, 17, 241), (0, 17, 17, 241)): 1}"
K15n10141,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 31, 31), (0, 31, 31)): 1, (2, 2, (0, 5, 49), (0, 5, 49)): 1, (4, 4, (0, 5, 49), (0, 5, 49)): 1}"
K15n9917,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 49), (0, 5, 49)): 1, (3, 3, (0, 31, 31), (0, 31, 31)): 1, (4, 4, (0, 5, 49), (0, 5, 49)): 1}"
K15n16861,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 2, 2, 29, 29), (0, 2, 2, 29, 29)): 1, (4, 12, (0, 2, 2, 3, 7), (0, 2, 2, 3, 3, 3, 7, 7, 7, 8, 8, 29, 29)): 1, (2, 2, (0, 17, 25), (0, 17, 25)): 1, (4, 4, (0, 9, 9, 17, 25), (0, 9, 9, 17, 25)): 1}"
K15n14338,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 2, 3, 7), (0, 2, 2, 3, 3, 3, 7, 7, 7, 8, 8, 29, 29)): 1, (3, 3, (0, 2, 2, 29, 29), (0, 2, 2, 29, 29)): 1, (2, 2, (0, 17, 25), (0, 17, 25)): 1, (4, 4, (0, 9, 9, 17, 25), (0, 9, 9, 17, 25)): 1}"
K15a28038,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 0, 2, 7, 13), (0, 0, 0, 0, 2, 7, 7, 7, 8, 8, 13, 13, 13, 13, 13)): 1, (3, 6, (0, 0, 2, 25), (0, 0, 0, 2, 2, 3, 25, 25, 73)): 1, (3, 3, (0, 4, 4, 13, 13), (0, 4, 4, 13, 13)): 1, (4, 24, (0, 7, 16, 149), (0, 0, 0, 2, 3, 5, 5, 5, 7, 7, 7, 9, 9, 9, 25, 25, 32, 32, 32, 73, 149, 149, 149)): 1, (2, 2, (0, 9, 73), (0, 9, 73)): 1, (4, 24, (0, 0), (0, 0, 0, 0, 0, 0, 2, 3, 25, 25, 73, 73, 73, 73)): 1, (4, 4, (0, 9, 73), (0, 9, 73)): 1, (4, 24, (0, 2, 2, 73), (0, 0, 0, 0, 0, 0, 2, 2, 3, 4, 16, 16, 25, 25, 73, 73, 73, 73)): 1}"
K15a53993,"{(1, 1, (0,), (0,)): 1, (3, 6, (0, 0, 2, 25), (0, 0, 0, 2, 2, 3, 25, 25, 73)): 1, (4, 12, (0, 0, 2, 7, 13), (0, 0, 0, 0, 2, 7, 7, 7, 8, 8, 13, 13, 13, 13, 13)): 1, (4, 24, (0, 0), (0, 0, 0, 0, 0, 0, 2, 3, 25, 25, 73, 73, 73, 73)): 1, (4, 24, (0, 7, 16, 149), (0, 0, 0, 2, 3, 5, 5, 5, 7, 7, 7, 9, 9, 9, 25, 25, 32, 32, 32, 73, 149, 149, 149)): 1, (2, 2, (0, 9, 73), (0, 9, 73)): 1, (3, 3, (0, 4, 4, 13, 13), (0, 4, 4, 13, 13)): 1, (4, 24, (0, 2, 2, 73), (0, 0, 0, 0, 0, 0, 2, 2, 3, 4, 16, 16, 25, 25, 73, 73, 73, 73)): 1, (4, 4, (0, 9, 73), (0, 9, 73)): 1}"
K15a7784,"{(1, 1, (0,), (0,)): 1, (3, 6, (0, 0, 2), (0, 0, 0, 2, 2, 151)): 1, (2, 2, (0, 3, 151), (0, 3, 151)): 1, (4, 24, (0, 4, 9), (0, 0, 0, 2, 3, 3, 3, 9, 9, 9, 16, 16, 16, 151)): 1, (4, 24, (0, 4), (0, 0, 0, 2, 16, 16, 16, 17, 17, 17, 151)): 1, (3, 3, (0, 121, 121), (0, 121, 121)): 1, (4, 24, (0, 2, 2, 23), (0, 0, 0, 2, 2, 2, 2, 4, 8, 16, 16, 23, 23, 23, 151)): 1, (4, 4, (0, 3, 19, 19, 151), (0, 3, 19, 19, 151)): 1}"
K15a7517,"{(1, 1, (0,), (0,)): 1, (3, 6, (0, 0, 2), (0, 0, 0, 2, 2, 151)): 1, (4, 24, (0, 3, 3, 4), (0, 0, 0, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 16, 16, 16, 151)): 1, (2, 2, (0, 3, 151), (0, 3, 151)): 1, (4, 24, (0, 4), (0, 0, 0, 2, 16, 16, 16, 17, 17, 17, 151)): 1, (3, 3, (0, 121, 121), (0, 121, 121)): 1, (4, 24, (0, 2, 2, 3, 5), (0, 0, 0, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 5, 8, 16, 16, 151)): 1, (4, 4, (0, 3, 19, 19, 151), (0, 3, 19, 19, 151)): 1}"
K15n5006,"{(1, 1, (0,), (0,)): 1, (3, 6, (0, 2, 2), (0, 2, 2, 2, 2, 3, 7)): 1, (4, 24, (0, 2, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 7, 8, 8, 31, 31, 31)): 1, (2, 2, (0, 3, 7), (0, 3, 7)): 1, (3, 3, (0, 59, 59), (0, 59, 59)): 1, (4, 4, (0, 3, 7, 41, 41), (0, 3, 7, 41, 41)): 1, (4, 24, (0, 2, 2, 7, 11), (0, 2, 2, 2, 2, 3, 3, 3, 3, 7, 7, 7, 7, 8, 8, 8, 8, 11, 11, 11)): 1, (4, 24, (0, 2, 125), (0, 2, 2, 2, 2, 3, 7, 8, 8, 11, 11, 11, 125, 125, 125)): 1}"
K15n5052,"{(1, 1, (0,), (0,)): 1, (4, 24, (0, 2, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 7, 8, 8, 31, 31, 31)): 1, (3, 6, (0, 2, 2), (0, 2, 2, 2, 2, 3, 7)): 1, (2, 2, (0, 3, 7), (0, 3, 7)): 1, (4, 24, (0, 2, 3, 31), (0, 2, 2, 2, 2, 3, 3, 3, 3, 7, 8, 8, 11, 11, 11, 31, 31, 31)): 1, (4, 24, (0, 2, 2, 19), (0, 2, 2, 2, 2, 3, 3, 3, 3, 7, 8, 8, 8, 8, 19, 19, 19)): 1, (3, 3, (0, 59, 59), (0, 59, 59)): 1, (4, 4, (0, 3, 7, 41, 41), (0, 3, 7, 41, 41)): 1}"
K15a7375,"{(1, 1, (0,), (0,)): 1, (4, 24, (0, 2, 5, 7), (0, 2, 2, 2, 2, 3, 5, 5, 5, 7, 7, 7, 8, 8, 9, 9, 29, 331, 331, 331)): 1, (3, 3, (0, 2, 2, 5, 5, 11, 11), (0, 2, 2, 5, 5, 11, 11)): 1, (4, 24, (0, 2, 9), (0, 2, 2, 2, 2, 3, 8, 8, 9, 9, 9, 9, 9, 11, 11, 11, 19, 19, 19, 29)): 1, (2, 2, (0, 27, 29), (0, 27, 29)): 1, (4, 4, (0, 27, 29), (0, 27, 29)): 1, (4, 24, (0, 2, 2, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3, 7, 7, 7, 8, 8, 8, 8, 9, 9, 29)): 1, (4, 12, (0, 3, 11, 23), (0, 2, 2, 3, 3, 3, 5, 5, 11, 11, 11, 11, 11, 23, 23, 23)): 1, (3, 6, (0, 2, 2, 3), (0, 2, 2, 2, 2, 3, 9, 9, 29)): 1}"
K15a6765,"{(1, 1, (0,), (0,)): 1, (4, 24, (0, 2, 9), (0, 2, 2, 2, 2, 3, 8, 8, 9, 9, 9, 9, 9, 11, 11, 11, 19, 19, 19, 29)): 1, (4, 24, (0, 2, 5, 7), (0, 2, 2, 2, 2, 3, 5, 5, 5, 7, 7, 7, 8, 8, 9, 9, 29, 331, 331, 331)): 1, (4, 24, (0, 2, 2, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3, 7, 7, 7, 8, 8, 8, 8, 9, 9, 29)): 1, (3, 6, (0, 2, 2, 3), (0, 2, 2, 2, 2, 3, 9, 9, 29)): 1, (4, 12, (0, 3, 11, 23), (0, 2, 2, 3, 3, 3, 5, 5, 11, 11, 11, 11, 11, 23, 23, 23)): 1, (2, 2, (0, 27, 29), (0, 27, 29)): 1, (3, 3, (0, 2, 2, 5, 5, 11, 11), (0, 2, 2, 5, 5, 11, 11)): 1, (4, 4, (0, 27, 29), (0, 27, 29)): 1}"
K15a2141,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 733), (0, 733)): 1, (3, 3, (0, 109, 109), (0, 109, 109)): 1, (4, 4, (0, 3, 3, 733), (0, 3, 3, 733)): 1}"
K15a2466,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 733), (0, 733)): 1, (3, 3, (0, 109, 109), (0, 109, 109)): 1, (4, 4, (0, 3, 3, 733), (0, 3, 3, 733)): 1}"
K15a61602,"{(1, 1, (0,), (0,)): 1, (3, 6, (0, 3, 37), (0, 3, 9, 9, 37, 37, 37)): 1, (4, 12, (0, 13, 13), (0, 2, 2, 7, 7, 13, 13, 13, 13, 13, 13, 13, 13)): 1, (2, 2, (0, 27, 37), (0, 27, 37)): 1, (3, 3, (0, 2, 2, 7, 7, 13, 13), (0, 2, 2, 7, 7, 13, 13)): 1, (4, 4, (0, 3, 3, 5, 5, 27, 37), (0, 3, 3, 5, 5, 27, 37)): 1}"
K15a55992,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 121, 121), (0, 121, 121)): 1, (2, 2, (0, 761), (0, 761)): 1, (4, 4, (0, 5, 5, 761), (0, 5, 5, 761)): 1}"
K15a62516,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 27, 37), (0, 27, 37)): 1, (3, 3, (0, 2, 2, 7, 7, 13, 13), (0, 2, 2, 7, 7, 13, 13)): 1, (4, 4, (0, 3, 3, 5, 5, 27, 37), (0, 3, 3, 5, 5, 27, 37)): 1, (4, 12, (0, 13, 13), (0, 2, 2, 7, 7, 13, 13, 13, 13, 13, 13, 13, 13)): 1, (3, 6, (0, 3, 37), (0, 3, 9, 9, 37, 37, 37)): 1}"
K15a56152,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 761), (0, 761)): 1, (4, 4, (0, 5, 5, 761), (0, 5, 5, 761)): 1, (3, 3, (0, 121, 121), (0, 121, 121)): 1}"
K15n30433,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 47), (0, 47)): 1, (4, 4, (0, 17, 17, 47), (0, 17, 17, 47)): 1, (3, 3, (0, 5, 5, 11, 11), (0, 5, 5, 11, 11)): 1}"
K15n30458,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 47), (0, 47)): 1, (3, 3, (0, 5, 5, 11, 11), (0, 5, 5, 11, 11)): 1, (4, 4, (0, 17, 17, 47), (0, 17, 17, 47)): 1}"
K13n3745,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 53), (0, 53)): 1, (3, 3, (0, 17, 17), (0, 17, 17)): 1, (4, 4, (0, 5, 5, 53), (0, 5, 5, 53)): 1}"
K15n19746,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 4, 5), (0, 2, 4, 5, 5, 5, 16, 16, 25, 25)): 1, (2, 2, (0, 419), (0, 419)): 1, (3, 3, (0, 2, 2, 25, 25), (0, 2, 2, 25, 25)): 1, (4, 4, (0, 5, 5, 419), (0, 5, 5, 419)): 1}"
K13n3776,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 53), (0, 53)): 1, (3, 3, (0, 17, 17), (0, 17, 17)): 1, (4, 4, (0, 5, 5, 53), (0, 5, 5, 53)): 1}"
K15n19417,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 4, 5), (0, 2, 4, 5, 5, 5, 16, 16, 25, 25)): 1, (2, 2, (0, 419), (0, 419)): 1, (4, 4, (0, 5, 5, 419), (0, 5, 5, 419)): 1, (3, 3, (0, 2, 2, 25, 25), (0, 2, 2, 25, 25)): 1}"
K15a6801,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 17, 47), (0, 17, 47)): 1, (3, 3, (0, 227, 227), (0, 227, 227)): 1, (4, 4, (0, 5, 5, 7, 7, 17, 47), (0, 5, 5, 7, 7, 17, 47)): 1}"
K15a7772,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 17, 47), (0, 17, 47)): 1, (3, 3, (0, 227, 227), (0, 227, 227)): 1, (4, 4, (0, 5, 5, 7, 7, 17, 47), (0, 5, 5, 7, 7, 17, 47)): 1}"
K15a58949,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 97), (0, 7, 97)): 1, (4, 4, (0, 5, 5, 7, 97), (0, 5, 5, 7, 97)): 1, (3, 3, (0, 23, 23), (0, 23, 23)): 1}"
K15a59031,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 23, 23), (0, 23, 23)): 1, (2, 2, (0, 7, 97), (0, 7, 97)): 1, (4, 4, (0, 5, 5, 7, 97), (0, 5, 5, 7, 97)): 1}"
K15a52921,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 1087), (0, 1087)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 7, 7, 7, 8, 8, 121, 121)): 1, (3, 3, (0, 2, 2, 121, 121), (0, 2, 2, 121, 121)): 1, (4, 4, (0, 23, 23, 1087), (0, 23, 23, 1087)): 1}"
K15a53367,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 2, 7), (0, 2, 2, 7, 7, 7, 8, 8, 121, 121)): 1, (2, 2, (0, 1087), (0, 1087)): 1, (3, 3, (0, 2, 2, 121, 121), (0, 2, 2, 121, 121)): 1, (4, 4, (0, 23, 23, 1087), (0, 23, 23, 1087)): 1}"
K15n29854,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 3, 5, 11), (0, 3, 5, 11)): 1, (4, 24, (0, 2, 2, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 8, 8, 8, 8, 11)): 1, (4, 12, (0, 5, 11), (0, 2, 2, 5, 5, 5, 5, 5, 11, 11, 11)): 1, (4, 24, (0, 2, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3, 5, 8, 8, 11, 43, 43, 43)): 1, (4, 24, (0, 2, 5), (0, 2, 2, 2, 2, 3, 5, 5, 5, 5, 5, 5, 5, 8, 8, 11, 23, 23, 23)): 1, (4, 4, (0, 3, 5, 11), (0, 3, 5, 11)): 1, (3, 6, (0, 2, 2), (0, 2, 2, 2, 2, 3, 5, 11)): 1, (3, 3, (0, 2, 2, 5, 5), (0, 2, 2, 5, 5)): 1}"
K15n30759,"{(1, 1, (0,), (0,)): 1, (4, 24, (0, 2, 5), (0, 2, 2, 2, 2, 3, 5, 5, 5, 5, 5, 5, 5, 8, 8, 11, 23, 23, 23)): 1, (4, 24, (0, 2, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3, 5, 8, 8, 11, 43, 43, 43)): 1, (3, 6, (0, 2, 2), (0, 2, 2, 2, 2, 3, 5, 11)): 1, (4, 12, (0, 5, 11), (0, 2, 2, 5, 5, 5, 5, 5, 11, 11, 11)): 1, (4, 24, (0, 2, 2, 3), (0, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 8, 8, 8, 8, 11)): 1, (3, 3, (0, 2, 2, 5, 5), (0, 2, 2, 5, 5)): 1, (2, 2, (0, 3, 5, 11), (0, 3, 5, 11)): 1, (4, 4, (0, 3, 5, 11), (0, 3, 5, 11)): 1}"
K15n28001,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 29), (0, 7, 29)): 1, (3, 3, (0, 59, 59), (0, 59, 59)): 1, (4, 4, (0, 7, 9, 9, 29), (0, 7, 9, 9, 29)): 1}"
K15n28117,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 29), (0, 7, 29)): 1, (3, 3, (0, 59, 59), (0, 59, 59)): 1, (4, 4, (0, 7, 9, 9, 29), (0, 7, 9, 9, 29)): 1}"
K15n23902,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 607), (0, 607)): 1, (3, 3, (0, 125, 125), (0, 125, 125)): 1, (4, 4, (0, 3, 3, 5, 5, 607), (0, 3, 3, 5, 5, 607)): 1}"
K15n25926,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 607), (0, 607)): 1, (3, 3, (0, 125, 125), (0, 125, 125)): 1, (4, 4, (0, 3, 3, 5, 5, 607), (0, 3, 3, 5, 5, 607)): 1}"
K15n10724,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 11, 11), (0, 11, 11)): 1, (2, 2, (0, 101), (0, 101)): 1, (4, 4, (0, 13, 13, 101), (0, 13, 13, 101)): 1}"
K15n6398,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 101), (0, 101)): 1, (4, 4, (0, 13, 13, 101), (0, 13, 13, 101)): 1, (3, 3, (0, 11, 11), (0, 11, 11)): 1}"
K15a7856,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 809), (0, 809)): 1, (4, 12, (0, 11), (0, 8, 8, 11, 11, 11, 23, 23)): 1, (3, 3, (0, 8, 8, 23, 23), (0, 8, 8, 23, 23)): 1, (4, 4, (0, 25, 25, 809), (0, 25, 25, 809)): 1}"
K15a7906,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 8, 8, 23, 23), (0, 8, 8, 23, 23)): 1, (2, 2, (0, 809), (0, 809)): 1, (4, 4, (0, 25, 25, 809), (0, 25, 25, 809)): 1, (4, 12, (0, 11), (0, 8, 8, 11, 11, 11, 23, 23)): 1}"
K15a55941,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 881), (0, 881)): 1, (3, 3, (0, 127, 127), (0, 127, 127)): 1, (4, 4, (0, 5, 5, 881), (0, 5, 5, 881)): 1}"
K15a55964,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 881), (0, 881)): 1, (4, 4, (0, 5, 5, 881), (0, 5, 5, 881)): 1, (3, 3, (0, 127, 127), (0, 127, 127)): 1}"
K15a4576,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 11, 19), (0, 4, 4, 5, 5, 11, 11, 11, 13, 13, 19, 19, 19)): 1, (2, 2, (0, 5, 211), (0, 5, 211)): 1, (4, 4, (0, 3, 3, 5, 13, 13, 211), (0, 3, 3, 5, 13, 13, 211)): 1, (3, 3, (0, 4, 4, 5, 5, 13, 13), (0, 4, 4, 5, 5, 13, 13)): 1}"
K15a4345,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 211), (0, 5, 211)): 1, (3, 3, (0, 4, 4, 5, 5, 13, 13), (0, 4, 4, 5, 5, 13, 13)): 1, (4, 4, (0, 3, 3, 5, 13, 13, 211), (0, 3, 3, 5, 13, 13, 211)): 1, (4, 12, (0, 11, 19), (0, 4, 4, 5, 5, 11, 11, 11, 13, 13, 19, 19, 19)): 1}"
K15n29613,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 13, 17), (0, 13, 17)): 1, (3, 3, (0, 25, 25), (0, 25, 25)): 1, (4, 4, (0, 13, 17), (0, 13, 17)): 1}"
K14n4435,"{(1, 1, (0,), (0,)): 1, (3, 6, (0, 9), (0, 9, 27, 107)): 1, (2, 2, (0, 3, 107), (0, 3, 107)): 1, (4, 4, (0, 3, 5, 5, 107), (0, 3, 5, 5, 107)): 1, (3, 3, (0, 79, 79), (0, 79, 79)): 1}"
K15n8176,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 13, 17), (0, 13, 17)): 1, (4, 4, (0, 13, 17), (0, 13, 17)): 1, (3, 3, (0, 25, 25), (0, 25, 25)): 1}"
K14n3913,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 3, 107), (0, 3, 107)): 1, (4, 4, (0, 3, 5, 5, 107), (0, 3, 5, 5, 107)): 1, (3, 6, (0, 9), (0, 9, 27, 107)): 1, (3, 3, (0, 79, 79), (0, 79, 79)): 1}"
K15n147435,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5, 19), (0, 5, 19)): 1, (3, 3, (0, 5, 5), (0, 5, 5)): 1, (4, 4, (0, 5, 5, 5, 19), (0, 5, 5, 5, 19)): 1}"
K15n147924,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 5, 5), (0, 5, 5)): 1, (2, 2, (0, 5, 19), (0, 5, 19)): 1, (4, 4, (0, 5, 5, 5, 19), (0, 5, 5, 5, 19)): 1}"
K15a2257,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 277, 277), (0, 277, 277)): 1, (2, 2, (0, 953), (0, 953)): 1, (4, 4, (0, 41, 41, 953), (0, 41, 41, 953)): 1}"
K15a2584,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 953), (0, 953)): 1, (3, 3, (0, 277, 277), (0, 277, 277)): 1, (4, 4, (0, 41, 41, 953), (0, 41, 41, 953)): 1}"
K15a5482,"{(1, 1, (0,), (0,)): 1, (4, 12, (0, 2, 16), (0, 2, 7, 7, 13, 13, 16, 64, 64)): 1, (3, 3, (0, 2, 2, 7, 7, 13, 13), (0, 2, 2, 7, 7, 13, 13)): 1, (2, 2, (0, 563), (0, 563)): 1, (4, 4, (0, 37, 37, 563), (0, 37, 37, 563)): 1}"
K13n2527,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5), (0, 5)): 1, (3, 3, (0, 7, 7), (0, 7, 7)): 1, (4, 4, (0, 5, 7, 7), (0, 5, 7, 7)): 1}"
K15n9379,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 5), (0, 5)): 1, (3, 3, (0, 7, 7), (0, 7, 7)): 1, (4, 4, (0, 5, 7, 7), (0, 5, 7, 7)): 1}"
K15n12987,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 7, 7, 19, 19), (0, 7, 7, 19, 19)): 1, (2, 2, (0, 7, 59), (0, 7, 59)): 1, (4, 4, (0, 7, 23, 23, 59), (0, 7, 23, 23, 59)): 1}"
K15a5497,"{(1, 1, (0,), (0,)): 1, (3, 3, (0, 2, 2, 7, 7, 13, 13), (0, 2, 2, 7, 7, 13, 13)): 1, (2, 2, (0, 563), (0, 563)): 1, (4, 12, (0, 2, 16), (0, 2, 7, 7, 13, 13, 16, 64, 64)): 1, (4, 4, (0, 37, 37, 563), (0, 37, 37, 563)): 1}"
K15n13130,"{(1, 1, (0,), (0,)): 1, (2, 2, (0, 7, 59), (0, 7, 59)): 1, (3, 3, (0, 7, 7, 19, 19), (0, 7, 7, 19, 19)): 1, (4, 4, (0, 7, 23, 23, 59), (0, 7, 23, 23, 59)): 1}"
