name,crossings,alexander_polynomial,matched_name
19nh_212872753,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212872752,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212879844,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212915880,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212916294,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_212927428,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_212962495,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_212962497,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_212962498,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_212962496,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_212972383,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212972384,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212972382,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212972385,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212972387,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212972389,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212972386,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212972388,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_212986996,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_212986997,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_213011069,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213109993,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_213151426,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213157500,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213157502,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213157503,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213157501,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213167745,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213167746,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213205035,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213251837,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_213251838,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_213251840,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_213251839,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_213256294,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213256295,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213356642,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213356641,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213356643,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213356644,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213359801,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213370129,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213370130,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213400433,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213410202,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213410203,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213463583,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213463584,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213525262,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213527778,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213546991,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213546992,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213546990,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213546993,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213599027,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213640165,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213702194,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213702195,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213749357,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213774359,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213786035,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213808174,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213808173,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213832706,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213833381,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213833380,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213833382,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213833379,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213833384,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213833383,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213833385,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213833386,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213838160,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_213841970,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213886925,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213886926,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213895906,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213895905,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_213908457,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_213988824,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214000570,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_214029120,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214044003,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214046543,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214064982,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091505,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091507,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091506,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091510,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091509,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091508,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091511,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091515,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091512,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091514,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091513,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091518,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091517,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091516,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091520,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214091519,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214092765,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_214140058,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214146501,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214157140,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214187436,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214189936,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214224032,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214306755,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214310645,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214310646,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214310647,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214310648,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214340984,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214341172,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214350033,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214379772,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214379776,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214379775,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214379774,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214379773,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214379777,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214379778,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214379779,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214406874,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_214406875,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_214414910,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214417964,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214417963,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214422687,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214451383,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214451382,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214451384,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214451381,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214538886,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214547924,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214547925,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214581516,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_214597202,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214598511,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214598702,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214598703,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214598704,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214598705,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214602328,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214617676,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214669154,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214687699,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214687696,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214687697,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214687698,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214822534,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214861256,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214888419,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214888724,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214910896,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_214910897,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_214920648,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214920647,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_214922909,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214961350,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214961351,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214988318,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214991940,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_214992601,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_214992600,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215067009,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215071865,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215075437,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215251478,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215271172,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215305400,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_215336438,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215342175,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215342176,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215356489,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215361883,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215361884,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215411695,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215421086,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215421087,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215458966,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215500330,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215500329,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215500331,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215500332,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215500333,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215500334,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215500335,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215500336,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215521115,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215563594,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215584588,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215603738,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215608363,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215608362,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215645846,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215762585,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215784538,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215796164,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215808966,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215837759,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215839160,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215870097,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215870098,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215886744,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215897133,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215910259,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215919829,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215919828,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215928698,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_215933926,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215957417,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_215966135,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_215983854,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_216014813,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216027057,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216039933,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_216068343,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216075078,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216075426,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216081639,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_216111603,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216128961,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216128962,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216129343,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216154424,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216175500,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216193584,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216199140,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216201947,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216210062,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216210061,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216248549,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216278157,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_216396633,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216401481,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216444679,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216444678,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216448905,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216448906,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216448908,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216448907,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216469522,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_216486777,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216486778,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216514353,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216625353,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_216625352,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
