name,crossings,alexander_polynomial,matched_name
19nh_127150712,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_127167665,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127187891,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127187892,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127187893,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127187894,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127208571,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127209716,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127211854,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127214720,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127214719,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127215414,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127217420,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127217422,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127217421,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127217423,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127219408,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127221381,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127223740,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127252625,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_127267245,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127267246,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127293967,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127293968,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127293969,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127293970,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127296858,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127349721,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127355126,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127360414,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127360549,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127361097,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127375535,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127375536,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127375537,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127375538,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127380108,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127386400,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127404842,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_127414545,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127425817,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127435955,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127438302,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127438303,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127438508,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127438509,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127444559,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127447595,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127454890,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127455633,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127455632,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127475758,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127475759,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127475760,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127475761,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127486396,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127495334,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127507233,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127548441,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127548442,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127562081,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127574306,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127578678,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127595974,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_127610124,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127624341,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127624611,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127631576,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127682331,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127691359,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127691360,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127692441,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127692442,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127692443,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127692444,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127695000,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127695001,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127695002,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127695003,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127707426,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127726483,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127733910,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127774361,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127783428,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127789765,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127797369,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127829977,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127865889,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127872447,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127872448,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127879400,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127883086,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127883087,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127883517,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127883518,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127883690,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127890743,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127894071,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127894339,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127899509,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127913870,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127919509,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127920944,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127929349,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127930789,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127930788,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_127935660,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127936657,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127971601,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127973452,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127977030,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127988934,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_127991387,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_127997941,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128025934,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128030609,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128036850,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128036851,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128036852,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128036854,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128036853,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128036855,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128036856,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128036849,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128047172,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128047173,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128051645,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128076601,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128086477,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128102534,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128130399,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128141333,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128151265,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128161890,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128162931,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_128173472,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128192718,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128193656,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128204056,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128206012,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128248278,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128251601,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128264188,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128276599,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128279039,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_128286843,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128297862,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_128333327,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128343559,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128360022,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128362972,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128362973,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128372813,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128375526,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128375525,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128381428,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_128383417,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128384433,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_128402425,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128406273,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128438122,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128447428,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128455898,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128463279,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128463278,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128481778,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128490618,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128495046,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128495047,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128497885,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128499798,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128499797,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128524020,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128524021,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128524019,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128524022,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128529878,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128552478,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128563741,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128574984,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_128582034,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128583181,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128612051,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128612052,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128628518,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128648030,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_128664533,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128669818,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128670772,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128681050,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128681784,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128681785,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128688205,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128688206,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128693849,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128720288,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128738211,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128744411,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128761535,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128815490,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128854222,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128859807,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128859808,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128859810,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128859809,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128866984,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128873433,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128886010,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128908615,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128917942,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128917943,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128917944,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128917945,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128924760,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128932894,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_128952399,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_128954397,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_128971019,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_128976439,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129002526,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129004846,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129009170,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129023148,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129043429,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129043428,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129047607,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129047608,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129050393,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129051047,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129055557,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129055558,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129058177,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129059350,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129059349,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129059351,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129059352,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129059412,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129060619,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129069120,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129071086,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129078493,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129088236,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129126715,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129140223,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129151375,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129151376,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129157339,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129173001,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129179884,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129180668,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129180669,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129180671,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129180670,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129181284,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129181869,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129184035,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129184036,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129186503,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129190785,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129196165,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129196162,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129196163,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129196164,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129239849,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129244793,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129258253,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129258255,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129258251,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129258252,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129258254,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129258257,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129258256,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129258258,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129266000,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129266001,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129266659,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_129272468,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129290496,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129309608,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129314154,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129319300,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129327178,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129327179,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129329840,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129341250,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129382545,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129393581,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129401569,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129401570,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129418732,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129418731,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_129420239,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_129427146,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129427240,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_129427239,19,"{0: 2, 1: -5, 2: 2}",6_1
