name,crossings,alexander_polynomial,matched_name
17nh_0408656,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0408988,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0409024,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0409025,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0409367,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0409499,17,"{0: 4, 1: -7, 2: 4}",7_4
17nh_0409651,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0409731,17,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
17nh_0409848,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0410236,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0410326,17,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
17nh_0410364,17,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
17nh_0410566,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0410605,17,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
17nh_0410775,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0410833,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0410897,17,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
17nh_0410935,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0411108,17,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
17nh_0411181,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0411336,17,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
17nh_0411385,17,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
17nh_0411597,17,"{0: 3, 1: -5, 2: 3}",7_2
17nh_0411632,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0412038,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0412079,17,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
17nh_0412078,17,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
17nh_0412184,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0412190,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0412191,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0412349,17,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
17nh_0412506,17,"{0: 1, 1: -7, 2: 13, 3: -7, 4: 1}",8_12
17nh_0412640,17,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
17nh_0412684,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0412772,17,"{0: 3, 1: -7, 2: 3}",8_1
17nh_0412845,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0412907,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0412922,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0412942,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
17nh_0413123,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0413172,17,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
17nh_0413173,17,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
17nh_0413197,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0413198,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0413406,17,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
17nh_0413493,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0413508,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0413569,17,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
17nh_0413600,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0413675,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0413924,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0414072,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0414148,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
17nh_0414279,17,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
17nh_0414446,17,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
17nh_0414560,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0414604,17,"{0: 1, 1: -7, 2: 13, 3: -7, 4: 1}",8_12
17nh_0414614,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0414619,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0414621,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0414654,17,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
17nh_0414795,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
17nh_0414817,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0414871,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0414957,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0414988,17,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
17nh_0415108,17,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
17nh_0415359,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0415411,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0415413,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0415714,17,"{0: 1, 1: -7, 2: 13, 3: -7, 4: 1}",8_12
17nh_0415746,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0415764,17,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
17nh_0415799,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0415891,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0415890,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0416106,17,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
17nh_0416185,17,"{0: 3, 1: -5, 2: 3}",7_2
17nh_0416386,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0416504,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0416528,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0416544,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0416598,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0416599,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0416630,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0416750,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0416850,17,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
17nh_0416863,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0416864,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0416876,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0416906,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0417277,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0417407,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0417708,17,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
17nh_0417870,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0417872,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0417871,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0418005,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0418062,17,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
17nh_0418293,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0418306,17,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
17nh_0418308,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
17nh_0418335,17,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
17nh_0418355,17,"{0: 1, 1: -1, 3: 1, 5: -1, 6: 1}",8_19
17nh_0418404,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0418549,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0418866,17,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
17nh_0418901,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
17nh_0418941,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0418992,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0419088,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0419146,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0419271,17,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
17nh_0419272,17,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
17nh_0419289,17,"{0: 1, 1: -7, 2: 13, 3: -7, 4: 1}",8_12
17nh_0419336,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0419400,17,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
17nh_0419485,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0419514,17,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
17nh_0419945,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0420364,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0420411,17,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
17nh_0420511,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0420512,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0420616,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0420766,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0420946,17,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
17nh_0421442,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0421464,17,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
17nh_0421481,17,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
17nh_0421510,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
17nh_0421514,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0421583,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0421677,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0421987,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0421988,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0422091,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0422467,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0422567,17,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
17nh_0422568,17,"{0: 2, 1: -6, 2: 7, 3: -6, 4: 2}",8_6
17nh_0422605,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0422967,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0423171,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0423215,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0423247,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0423439,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0423461,17,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
17nh_0423876,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0424015,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0424049,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0424060,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0424227,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0424228,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0424375,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0424540,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0424539,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0424849,17,"{0: 3, 1: -5, 2: 3}",7_2
17nh_0424904,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0424906,17,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
17nh_0425028,17,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
17nh_0425321,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0425322,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0425381,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0425401,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0425475,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0425572,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0425645,17,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
17nh_0425655,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0425883,17,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
17nh_0425884,17,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
17nh_0425882,17,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
17nh_0426493,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0426494,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0426523,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
17nh_0426644,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
17nh_0426722,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0426859,17,"{0: 1, 1: -1, 3: 1, 5: -1, 6: 1}",8_19
17nh_0426920,17,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
17nh_0427304,17,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
17nh_0427391,17,"{0: 1, 1: -3, 2: 5, 3: -5, 4: 5, 5: -3, 6: 1}",8_7
17nh_0427427,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0427428,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0427588,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0427589,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0427590,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0427591,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0427665,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0427708,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0427771,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0428063,17,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
17nh_0428219,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0428266,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0428305,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0428336,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0428392,17,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
17nh_0428426,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0428573,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
17nh_0428942,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0428977,17,"{0: 4, 1: -9, 2: 4}",8_3
17nh_0429033,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0429032,17,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
17nh_0429068,17,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
17nh_0429406,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0429407,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0429446,17,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
17nh_0429490,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0429669,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0429668,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0429904,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0429928,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0429929,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0430248,17,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
17nh_0430289,17,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
17nh_0430367,17,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
17nh_0430495,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0430568,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
17nh_0430662,17,"{0: 1, 1: -4, 2: 8, 3: -11, 4: 8, 5: -4, 6: 1}",8_17
17nh_0430690,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0430812,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0430927,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0430939,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0431228,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0431227,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0431571,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0431581,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
17nh_0431811,17,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
17nh_0431855,17,"{0: 1, 1: -2, 2: 3, 3: -2, 4: 1}",8_20
17nh_0431880,17,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
17nh_0431879,17,"{0: 3, 1: -8, 2: 11, 3: -8, 4: 3}",8_15
17nh_0431898,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
17nh_0431896,17,"{0: 1, 1: -5, 2: 10, 3: -13, 4: 10, 5: -5, 6: 1}",8_18
17nh_0431923,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 3, 5: -3, 6: 1}",8_2
17nh_0431928,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0431981,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0432003,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0432004,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0432399,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0432450,17,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
17nh_0432627,17,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
17nh_0432692,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0432722,17,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
17nh_0432725,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432726,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432727,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432728,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432729,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432730,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432731,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432732,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432734,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432735,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432736,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432733,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0432968,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0433228,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0433243,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0433249,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0433560,17,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
17nh_0433559,17,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
17nh_0433705,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
17nh_0433706,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0433707,17,"{0: 1, 1: -3, 2: 4, 3: -5, 4: 4, 5: -3, 6: 1}",8_5
17nh_0433749,17,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
17nh_0433808,17,"{0: 3, 1: -5, 2: 3}",7_2
17nh_0433983,17,"{0: 2, 1: -5, 2: 5, 3: -5, 4: 2}",8_4
17nh_0434020,17,"{0: 1, 1: -3, 2: 6, 3: -7, 4: 6, 5: -3, 6: 1}",8_10
17nh_0434225,17,"{0: 4, 1: -7, 2: 4}",7_4
17nh_0434242,17,"{0: 1, 1: -4, 2: 5, 3: -4, 4: 1}",8_21
17nh_0434389,17,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
17nh_0434399,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0434469,17,"{0: 1, 1: -3, 2: 5, 3: -7, 4: 5, 5: -3, 6: 1}",8_9
17nh_0434611,17,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
17nh_0434831,17,"{0: 2, 1: -6, 2: 9, 3: -6, 4: 2}",8_8
17nh_0435110,17,"{0: 1, 1: -4, 2: 8, 3: -9, 4: 8, 5: -4, 6: 1}",8_16
17nh_0435151,17,"{0: 1, 1: -7, 2: 13, 3: -7, 4: 1}",8_12
17nh_0435226,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0435227,17,"{0: 2, 1: -7, 2: 9, 3: -7, 4: 2}",8_11
17nh_0435392,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0435393,17,"{0: 2, 1: -5, 2: 2}",6_1
17nh_0435540,17,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
17nh_0435718,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
17nh_0435728,17,"{0: 2, 1: -7, 2: 11, 3: -7, 4: 2}",8_13
17nh_0435759,17,"{0: 2, 1: -8, 2: 11, 3: -8, 4: 2}",8_14
