name,crossings,alexander_polynomial,matched_name
19nh_084961655,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_084964479,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_084972201,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_084976415,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_084985364,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_084985363,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_084988904,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_084991132,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085005363,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085013591,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085014223,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085014224,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085014394,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085014393,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085015799,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085015800,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085015801,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085015802,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085021086,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085022905,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085026804,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085026805,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085026806,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085026807,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085028682,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085029771,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085029770,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085030085,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085030316,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085035068,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085040670,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085051920,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085053494,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085054360,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085077538,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085077539,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085089879,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085094466,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085094467,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085094468,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085094469,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085101106,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085102375,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085113020,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085140340,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085140339,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085155524,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085159475,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085159476,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085159477,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085159478,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085161171,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085173950,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085176512,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085176513,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085181729,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085185138,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085195889,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085195890,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085196342,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085198760,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085207664,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085221150,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085221151,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085239697,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085256629,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085256630,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085260696,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085260697,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085260698,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085260699,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085260896,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085263365,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085263366,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085263367,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085263368,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085266101,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085269898,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085269899,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085284670,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085290925,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085290964,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085290965,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085305626,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085311388,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085312670,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085316591,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085320684,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085322605,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085337332,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085340799,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085340800,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085351638,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085361344,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085369424,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085369427,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085369426,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085369425,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085370549,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085373509,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085373510,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085376109,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085383984,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085390374,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085394668,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085412490,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085417924,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085417923,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085419260,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085419261,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085420251,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085420252,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085422680,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085436314,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085457860,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085464920,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085466902,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085468644,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085478103,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085488977,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085498046,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085505344,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085516991,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085522543,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085522759,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085541762,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085541763,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085545917,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085552810,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085552811,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085552812,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085552813,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085558735,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085558736,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085573505,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085573506,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085574597,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085574598,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085577331,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085582257,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085582258,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085582259,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085582261,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085582260,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085582262,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085582263,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085582264,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085583231,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085584328,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085584962,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085586365,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085596901,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085602260,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085602261,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085617128,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085617907,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085617908,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085625963,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085625964,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085637900,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085639030,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085639031,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085639400,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085649228,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085649357,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085664887,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085669447,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085682392,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085692346,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085700058,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085702406,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085705092,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085705091,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085705093,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085705094,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085705096,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085705095,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085712870,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085724848,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085727527,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085728857,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085729022,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085729023,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085729943,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085729944,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085729945,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085729946,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085733488,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085741506,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085744013,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085747430,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085752607,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085756324,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085756327,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085756325,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085756326,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085758425,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085759047,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085759395,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085764675,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085764676,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085775670,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085775693,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085778165,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085783280,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085787343,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085793576,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085798010,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085800597,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085803772,19,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
19nh_085808005,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085816275,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085825039,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085827174,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085827175,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085828204,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085828205,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085840469,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085840468,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085850701,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085864077,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085864078,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085864079,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085864076,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085875861,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085878335,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085879904,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085880378,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085881510,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085881511,19,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
19nh_085896576,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085896577,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085899836,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085908576,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085911517,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085932787,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085939862,19,"{0: 2, 1: -5, 2: 2}",6_1
19nh_085949546,19,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
19nh_085959454,19,"{0: 2, 1: -5, 2: 2}",6_1
