name,crossings,alexander_polynomial,matched_name
18nh_00003329,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00003480,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00003484,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00003523,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00003564,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00003620,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00003670,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00003673,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00003712,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00003713,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00003737,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00003769,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00003774,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00003780,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00003789,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00003792,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00003840,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00003915,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00004047,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00004127,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00004201,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00004208,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00004224,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00004236,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00004267,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00004332,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00004357,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00004359,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00004379,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00004425,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00004474,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00004522,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00004604,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00004745,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00004771,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00004783,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00004918,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00004944,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00004966,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00005049,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00005076,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00005145,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00005189,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00005214,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00005333,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00005397,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00005398,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00005519,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00005540,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00005555,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00005614,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00005713,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00005801,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00005827,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00005915,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00005937,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00006023,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00006180,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00006266,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00006310,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00006340,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00006370,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00006590,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00006676,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00006684,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00006818,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00006857,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00006981,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00007007,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00007008,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00007096,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00007108,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00007122,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00007147,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00007203,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00007202,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00007376,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00007506,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00007529,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00007530,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00007548,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00007604,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00007606,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00007716,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00007910,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00008046,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00008176,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00008177,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00008270,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00008325,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00008371,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00008520,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00008578,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00008636,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00008665,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00008664,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00008839,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00008879,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00008878,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00008969,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00008997,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00008996,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009021,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00009055,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009061,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00009198,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009362,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009473,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00009530,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00009533,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00009565,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00009610,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00009684,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00009688,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009759,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00009794,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009845,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009907,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009922,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00009958,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00010045,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00010050,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00010058,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00010065,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00010064,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00010079,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00010260,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00010261,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00010325,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00010369,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00010402,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00010404,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00010483,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00010484,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00010665,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00010715,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00010751,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00010905,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00011132,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00011144,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00011200,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00011241,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00011261,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00011337,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00011355,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00011386,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00011578,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00011762,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00011770,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00011861,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00011862,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00012016,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00012255,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00012294,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00012346,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00012359,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00012407,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00012499,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00012504,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00012507,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00012629,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00012675,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00012764,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00013000,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00012999,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00013003,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00013011,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00013067,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00013068,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00013135,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00013151,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00013207,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00013428,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00013454,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00013648,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00013718,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00013977,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00014127,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00014161,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00014239,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00014309,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00014419,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00014601,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00014717,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00014728,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00014811,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00015033,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00015078,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00015077,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00015117,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00015129,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00015174,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00015213,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00015383,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00015428,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00015595,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00015673,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00015692,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00015765,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00015790,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00015992,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00016046,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00016139,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00016179,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00016233,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00016240,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00016306,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00016402,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00016897,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00016913,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00016923,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00016926,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00017037,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00017198,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00017206,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00017596,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00017595,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00017597,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00017761,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00017768,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00017824,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00017838,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00017882,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00017886,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00017973,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00018089,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00018188,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00018347,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00018407,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00018458,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00018525,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00018560,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00018590,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00018631,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00018635,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00018863,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00019000,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00019017,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00019219,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00019480,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00019544,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00019557,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00019584,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00019676,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00019697,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00019709,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00019710,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00019716,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00019799,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00019920,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00020042,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00020050,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00020193,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00020297,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00020380,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00020382,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00020425,18,"{0: 3, 1: -5, 2: 3}",7_2
18nh_00020585,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00020598,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00020597,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00020700,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00020770,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00020771,18,"{0: 4, 1: -7, 2: 4}",7_4
18nh_00020848,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00020930,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1, 5: -1, 6: 1}",7_1
18nh_00021046,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00021047,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00021053,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00021124,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00021143,18,"{0: 1, 1: -3, 2: 5, 3: -3, 4: 1}",6_3
18nh_00021234,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00021235,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00021278,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00021486,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00021596,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
18nh_00021636,18,"{0: 1, 1: -5, 2: 9, 3: -5, 4: 1}",7_7
18nh_00021794,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00021822,18,"{0: 1, 1: -3, 2: 3, 3: -3, 4: 1}",6_2
18nh_00021884,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00022101,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022155,18,"{0: 1, 1: -5, 2: 7, 3: -5, 4: 1}",7_6
18nh_00022158,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022159,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022175,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022174,18,"{0: 2, 1: -3, 2: 3, 3: -3, 4: 2}",7_3
18nh_00022243,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022242,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022402,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022656,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022698,18,"{0: 2, 1: -5, 2: 2}",6_1
18nh_00022790,18,"{0: 1, 1: -1, 2: 1, 3: -1, 4: 1}",5_1
18nh_00022835,18,"{0: 2, 1: -4, 2: 5, 3: -4, 4: 2}",7_5
