name,crossings,dt_code
7_3,7,
16nh_0000223,16,lEOKBJIMGFDpNHAC
16nh_0000634,16,jMFphiBnecLOAgKd
16nh_0001368,16,lHGFOPCBKMIaNJED
16nh_0003311,16,dlOjFHKEpnaGbiCm
16nh_0003312,16,iEFNOHlBpCmjgkDa
16nh_0004655,16,lGnJoIBMKDFpHAce
16nh_0004938,16,hLMIonJpKDGACBef
16nh_0007346,16,jEmfAIpNCdLObHKg
16nh_0007789,16,migNbJKdpLFEaOCh
16nh_0008465,16,ihfokpMbaLNeGJdc
16nh_0018741,16,iHJokpnBmLCeAgfd
16nh_0018800,16,jiemhpNdbaLOGcKf
16nh_0034942,16,dmnjFIplEagOcbhK
16nh_0036826,16,hLFIpCmoJDAnBgke
16nh_0038213,16,kiHMJDpClEoNbGaf
16nh_0038689,16,kHGjLpDBncoMEAif
16nh_0039554,16,mljFKNCipgDbaOEh
16nh_0040783,16,hLgfKocnJMAEIpdb
16nh_0048953,16,ihglpbMeaKNdOFJc
16nh_0058959,16,iEkGAONLpMHcJDFB
16nh_0059374,16,kjfhNcbLepaMGODi
16nh_0069408,16,fNGolpHCAKMIdJBe
16nh_0069409,16,dmnjFHoIEaLPcbgK
16nh_0076849,16,kJHpoILEBFnMGAcd
16nh_0092552,16,jhopbiaMfeLNGKdc
16nh_0092553,16,domlGIJNKFEacpHb
16nh_0093995,16,gLAfkocIMpeNBHdj
16nh_0095180,16,mNEiOBajdlPhgFCK
16nh_0097548,16,hfLMaJdpKNEOCBIg
16nh_0099803,16,lkIHjpMFCOeaNGBD
16nh_0115010,16,hnlFMICoJEpgDbak
16nh_0121953,16,feKhOaLcgBNIPDJM
16nh_0126204,16,hOkALIMpJFcNGEBD
16nh_0126490,16,hoFKaNCpJMGBEILd
16nh_0132060,16,ihmFNJCoaKEpgDbl
16nh_0135535,16,mKDIOlPaNCHegJBF
16nh_0182444,16,jLKgBAncopMDEhfi
16nh_0185898,16,kDijHLpANogMFEbc
16nh_0190446,16,lGIMjCHAOkepNDFB
16nh_0194316,16,lojhNbcMpfeaDGki
16nh_0231931,16,igMaJNKcpLFDOBEh
16nh_0293825,16,mgkiNhbldcpfaOEj
16nh_0340955,16,hLefjidpNcMAOGBK
16nh_0340956,16,lDKFOAinmghpCjBE
16nh_0340957,16,hLejicdpNfMAOGBK
16nh_0340958,16,lDKFOAijnmhpCgBE
16nh_0391330,16,jopGNKLCMaHFEIDb
16nh_0391331,16,jopLIMNKEaHCGFDb
16nh_0399902,16,keihpbdLoMaGNJcf
16nh_0458394,16,mjHpoKCNFEbIdGAl
16nh_0500974,16,bnHGKMDJPCFOEaLI
16nh_0566504,16,dphaLNJKcFMOIGEb
16nh_0566505,16,kcoaMHJDNLpGIEFb
16nh_0797669,16,hgpJNKDoMCLFIEab
16nh_0797668,16,cohFLIMapENDKGJb
16nh_0797670,16,jgpNiohbeaMDCKLf
16nh_0797667,16,cojHKGNDMapEIFLb
17nh_0000308,17,nlEBkCjiqgfdOaPMh
17nh_0000307,17,nkhgfqdcJLbIOaPMe
17nh_0000830,17,lGFOPQBKJMHaNICDE
17nh_0001097,17,nmOBlkjiqgfedaPCh
17nh_0001356,17,dJpmOieNKfBHcqGAl
17nh_0001641,17,hKEgPnqdJMoBIflaC
17nh_0002243,17,iDgPhmcoaKNqfJeBl
17nh_0002330,17,kEPjOILMFqdNGHACB
17nh_0002445,17,emjnpGLqOcbaFkIdh
17nh_0002922,17,kNEBjCipqfdMOALgh
17nh_0002923,17,fIeopbHJAGLNqKcdm
17nh_0003558,17,hLOfJqnbKMEAIpCgd
17nh_0003647,17,gEHpBmlKConAfqjid
17nh_0004791,17,mPkjHqADNecbfOIGl
17nh_0004883,17,finmpqHLdObcGkJae
17nh_0006209,17,eHNLqGIAFkoBpCjmd
17nh_0007040,17,lGjoMhBkpcfaNEqid
17nh_0007263,17,gfkoIbaJMEqcpHldn
17nh_0007445,17,nCGMLjBIQfOEDaPKH
17nh_0014256,17,fIplOqHKmBGdjaEcn
17nh_0014321,17,lIFPkOJMGBqeNHADC
17nh_0016300,17,miFnBkDapgOeqJcLh
17nh_0017741,17,nkfigqcOdLbMJaPHe
17nh_0017740,17,nCEmBiljqfOgdaPKh
17nh_0020251,17,nPkmHoDlFAcbgqIeJ
17nh_0023697,17,folMhaJdgNEbpIqkc
17nh_0023894,17,mloGQiBKPeHDaFcnJ
17nh_0024612,17,hmFkBpDaJONcQgILe
17nh_0025893,17,iegQbJdolKFaNPhMC
17nh_0025894,17,kFqHnAjDpgbMOeLci
17nh_0026198,17,jMgiqOcNbdLPAHFKe
17nh_0026432,17,eHLMqGJAoFnCBpikd
17nh_0029407,17,nGDQJKBMLOEFHaPIC
17nh_0030925,17,iMgfkpqNbLOdAHJec
17nh_0031935,17,lOJFMDipkCgqNEABh
17nh_0035536,17,hLONFIMaJEQPGBCDK
17nh_0037328,17,nDhFmBjckqgOeaPLi
17nh_0041264,17,lHGpMJDBoqFiNEAck
17nh_0043289,17,oJFQCnBlmgPahieKD
17nh_0043290,17,oeLqcIJNKFGBPHaMd
17nh_0044111,17,fOglPjIdmaNhcQEBK
17nh_0044385,17,kgihnQjbcdpMOeLaF
17nh_0044384,17,jMEBiCopqdLNAKfhg
