name,crossings,dt_code
8_16,8,
16nh_0000802,16,knIoHpLFDBaMGjce
16nh_0001038,16,kDFBGjCpneaMOiLh
16nh_0001685,16,cmkEJPONLDaHbIGF
16nh_0001748,16,iFLPOHkBnMgjCaED
16nh_0002841,16,mNiALOjDpbfEhCGk
16nh_0003474,16,lIHGODPCBKMaNJFE
16nh_0004030,16,lKJhMaPdOCBfEGIN
16nh_0008169,16,kNEhOjBdLpfMIAGC
16nh_0008221,16,hmlgkOcdJNPfbaIE
16nh_0008342,16,iLpFHmODbKNAeJcG
16nh_0008407,16,mOJgNcKeALFBpHDI
16nh_0009295,16,gFLIOBnMJCpEHAkD
16nh_0010105,16,mFjhNADpKcLIbOEg
16nh_0010106,16,mIElBDkNAGpfcOHj
16nh_0010334,16,cmiEJponlaDhbkgf
16nh_0011223,16,lMpkhjbAeNcdGOIf
16nh_0012045,16,mkphLOiNcfbEaDGj
16nh_0016111,16,gklmjOdINpfbcaHE
16nh_0017530,16,mHIKPlaNBfeCjOGD
16nh_0019810,16,flopKcHJMGDNaIbe
16nh_0020056,16,kohgaLNcbFpMEJId
16nh_0022499,16,kjFmHNIpDboEclag
16nh_0023436,16,mIHPGlDEBKNafOJC
16nh_0023435,16,mfDPLiaNKeHJbOGC
16nh_0025399,16,mjiNKChpfbLEaODg
16nh_0025661,16,gfeKomaILNDHpbJc
16nh_0030022,16,bkDIPOMNLCHaJGFE
16nh_0030278,16,mlHaOkNPBGfdcJEI
16nh_0031011,16,iLfHMgbOpKNAEJdC
16nh_0032794,16,eHoKbGJALFMDIpcn
16nh_0034352,16,mIdpkjNeBlghaOFc
16nh_0034620,16,dHOpFIAmEknCgBjL
16nh_0034646,16,eOIBpKnfMCHADJgL
16nh_0034820,16,ejmHnGKPCoaFidbL
16nh_0036165,16,kjhaLPNbogcMEDiF
16nh_0038144,16,mDiGJpBlcfNAhOKe
16nh_0039929,16,mOGiAKLJNcBFpDHE
16nh_0041722,16,fKGnolHBpmeAijdc
16nh_0042391,16,hemJonIpKCGAdfbL
16nh_0044120,16,lFIJNHMABCEoGDpk
16nh_0044941,16,epNOaGIkFmhDbjCL
16nh_0044942,16,mEipHjkBDgfNaOLc
16nh_0044943,16,fMepkoHJlGdiNABc
16nh_0044944,16,jEFpHBmAodLNgKci
