name,crossings,dt_code
9_23,9,
16nh_0002049,16,nCFmIBlODGPJeaHK
16nh_0002070,16,kEIHNADmCpoBglFj
16nh_0002579,16,fMLKGoIDNPECBHaJ
16nh_0003264,16,hgfLnpbaKMOCIdJe
16nh_0004117,16,mlhgfpdcKNIbaOJe
16nh_0004725,16,jMigfpdNcbLOAHKe
16nh_0009321,16,lkHJIpMBNDoaGFCe
16nh_0011056,16,lHGEOCPBKMIaNJDF
16nh_0015453,16,ihfkopMbaLNdGJce
16nh_0018456,16,lMNhIKJAoEFpGCBd
16nh_0019113,16,dmGnHKCLPOFEbaJI
16nh_0021707,16,lKIJHpMFBDCoNGAe
16nh_0027735,16,mlihgpdfcKNbaOJe
16nh_0033684,16,heojpMLaKNdGFIbc
16nh_0035951,16,dgnpFJMbKEIoHalc
16nh_0039271,16,jfHKpiMBCoLDNGae
16nh_0040552,16,kOgAimbJnFpHelDC
16nh_0043466,16,jgoHCmpIDaLNfKeb
16nh_0043467,16,kEhjGnAcbpdMOfLi
16nh_0051591,16,hfoiJplaKmNgcDeb
16nh_0065700,16,lhgjcMpbkOdaNFIE
16nh_0066609,16,fJIHnaDlCPmgoekB
16nh_0068039,16,jpONIBKmDaGFhlCE
16nh_0086926,16,mNGjoLHBFAdEpICk
16nh_0090079,16,dkmjFIOLEpnGbcaH
16nh_0102630,16,eKLhaGOjcndBPiFM
16nh_0115063,16,enlIpJMKFDHaoGbc
16nh_0135817,16,mKLpocAedNGBfIJh
16nh_0136400,16,feoJbaIKmDGnphcl
16nh_0143261,16,loHIkpMFCBaeNGjd
16nh_0143701,16,gNHlIokJECApdfBm
16nh_0173779,16,lifMjcbopkeaNDhg
16nh_0216786,16,jhaNKLpbogMEFCDi
16nh_0216787,16,jphiNKLboaMFGDEc
16nh_0234402,16,edIlmHJnCFobapgk
16nh_0238041,16,njpkOHIMFLbdGaEc
16nh_0238042,16,joHBapLFCeMNGKdi
16nh_0253859,16,jNKeoBAilpMChFdg
16nh_0268390,16,hegobaMdLKNIFJpc
16nh_0268389,16,dcokILMJEHapGFbn
16nh_0285820,16,lkIOHJMFCEabNGPD
16nh_0287230,16,nmPkIlOabEfdjhGC
16nh_0287231,16,nijKOaPclmhDbfEG
16nh_0289137,16,jpgiNKbLoaMHFDEc
16nh_0312308,16,lGefKcIMBoDpNHAj
16nh_0312307,16,lDiFMBoJcKHpNEAg
16nh_0373461,16,iFoLGBMDpKNHEJAc
16nh_0375617,16,dHlpFMAjBognEcik
16nh_0595485,16,mghKCJaolFNDpIEb
