name,crossings,dt_code
8_3,8,
16ns_03,16,cJoELPiNkBgMDHaF
16nh_0000296,16,kGnELhBjOfaMDpIc
16nh_0001164,16,djMgFKpconaEhBil
16nh_0002196,16,nihgKpecbMDOJaLf
16nh_0002302,16,dhNaFJKOcMEpGIBl
16nh_0004849,16,cmkEIpoJLDnaHbgf
16nh_0004866,16,mfpHLKaDONGEbJIc
16nh_0005508,16,gmeonJpILFbaHkdc
16nh_0006391,16,igMjONbKaLdHPFEC
16nh_0007440,16,eloHkGMJCNpbaFId
16nh_0028960,16,mEfPInODlGCahKbJ
16nh_0029910,16,mhgLIpebcONDaKJf
16nh_0036876,16,mOLKiABJenGCpDhF
16nh_0038161,16,lkGpIMBoEncaFDhj
16nh_0041414,16,nGIJmBPElCOdhaKF
16nh_0048163,16,gfJpocaMLNBIHKde
16nh_0057584,16,bfDJGLaMNCpoEHIk
16nh_0060012,16,jEpfmBoKNaHGdILc
16nh_0094653,16,ecmaiGKpodnFjblh
16nh_0099340,16,ioLpKnJmaEGDBfhc
16nh_0101385,16,kdoGpLJCNHaFEIMb
16nh_0120566,16,gkjObmlINpdefaHC
16nh_0129594,16,jHlIBkpADgNocfEm
16nh_0141106,16,diLaJGKobpMFCEhn
16nh_0141916,16,hfOgbkdaNMPeJICL
16nh_0149523,16,mFliNAJcoGEpbKDh
16nh_0155014,16,dihmFNPlbcgOjaEK
16nh_0176042,16,fIokHnMBEGpcjAdl
16nh_0177099,16,hgmopNcaLEFIbKJd
16nh_0178540,16,fpNIMaHLDBOEGCKJ
16nh_0186675,16,mhlgJIPkaNOcbFED
16nh_0189914,16,hIMgpCLdKBnAFoje
16nh_0208441,16,hgfoNJbmDKEcpaIl
16nh_0229144,16,edKoaNMJpLCGIFbh
16nh_0274234,16,nDGIKJPCmBEOahLF
16nh_0279933,16,glfoIcnKMDHaJpbe
16nh_0385502,16,mdGjINBOEacpkHFl
16nh_0448891,16,ckaNPlOjefbhiDGM
16nh_0523495,16,cnhELpjoamgiDkbf
17ns_06,17,kOiLMHpJcFaNEDQgB
17nh_0003451,17,eqhPaOlfnmDgciBKJ
17nh_0003633,17,lFqioAkjdhgbNPeMc
17nh_0003632,17,ienFbhOdaKMqJpGCl
17nh_0003924,17,hGjFlPBnMcieoAqkD
17nh_0004395,17,gfnkPOaILQdMHcbEJ
17nh_0007371,17,jqDGpnHCmaLOifKeb
17nh_0009656,17,nJPLohMkBQfDGaCeI
17nh_0009722,17,oFqLHBNEkPmDiGaJc
17nh_0014264,17,megKbaNdJPHCqOFLI
17nh_0015217,17,eJGNaClPQHmfoDkBI
17nh_0016575,17,jfMpQbeDnaLOiCKhG
17nh_0017245,17,mGPkjOBNAqdciHFEl
17nh_0020930,17,jqFmHCpEnaLOidKgb
17nh_0022616,17,eJPNaCoBQHmfgDklI
17nh_0027283,17,fKonIqHLEpBMGAcjd
17nh_0027729,17,fMqoJbHPlnEiAkdGc
17nh_0029414,17,lhJgOaMcpBDqNFKie
17nh_0032615,17,nGDQJIBMFELOHaPKC
17nh_0033509,17,keHoJiqCfBaNPLdMg
17nh_0033510,17,dKnaHIEpFoBQJcmgL
17nh_0045454,17,jIeHpbANCfMOKGLqd
17nh_0049680,17,cLoImQkPEngBjdaFH
17nh_0056203,17,hKPBqnmdJLAIofeCg
17nh_0056204,17,lHGAKoCBDqEiNPfMj
17nh_0060081,17,fNjIMaDkgOphELQcB
17nh_0063233,17,lkJqibCeOgFaNPHMd
17nh_0063234,17,jePhgaMdcoLNFKqBi
17nh_0067322,17,nJFQaHlBOEMpgdICk
17nh_0068299,17,fkPmIaHNLboEdGqjC
17nh_0079822,17,kDNHMLAjCpgFEOBqi
17nh_0084991,17,nfqHlbkDPOMeGaJIc
17nh_0088171,17,kPmHNAJODGqEclIBF
17nh_0097230,17,fdipMaHNLcQJOEGbK
17nh_0100164,17,oNiPhalcemgQjBfDK
17nh_0102554,17,ndGIaOKMLFQCHbPEJ
17nh_0106092,17,fLNKIaDmEGpQhOBjC
17nh_0108791,17,nhqLPjMbgOeDIaFKc
17nh_0117901,17,gnfJqpbILDOMHaKCe
17nh_0129045,17,jmfPHbDOEaLNqIKGC
17nh_0129046,17,gOEFANmIKqLHpCBDj
17nh_0133152,17,dlNjFHKEqoaGbpCim
17nh_0133153,17,kfqHpbJDnGaMOiLce
17nh_0136951,17,mqJOLiknfBhPaCgDE
17nh_0139206,17,kjqENCILPbaMGODHF
17nh_0149345,17,fHjPklNMOeciqGADB
17nh_0150569,17,ipfMaJnCqLOEHgbKd
17nh_0152507,17,cIoLNjPmAgeDhKqbF
17nh_0153953,17,eMqJbHOPlnDiAkGFc
17nh_0158157,17,kFqINApmDobEhlCgj
17nh_0160695,17,ogPaHlbnEmfQjidCK
17nh_0164420,17,bjDLQpKmfoaGChEiN
17nh_0169036,17,hnpMiCLaKeOGDFqJb
17nh_0177444,17,kcfOlqbPmDaNieJGH
17nh_0186831,17,lfgjoKqpNdHaEIMcb
17nh_0198846,17,lfpqObIDEKMaNJGHc
17nh_0202692,17,kHFqNApBmocEilDgj
17nh_0206790,17,nhDIPMLEqCOFGaKJb
17nh_0235771,17,cInEJQKLBMDPOaHGF
17nh_0244962,17,foIPBaMLCNHqGJeDk
17nh_0247379,17,ofNqhJaKcBMPGEiLd
17nh_0263905,17,fonmjiHLqepcGkbad
17nh_0267675,17,nFkhamjopbgiQeDcL
17nh_0289137,17,koIqpLHMEBaNFGjcd
17nh_0300295,17,jhOqgLpcnaMFKiBed
17nh_0314516,17,jPeicaModhLNFKqBg
17nh_0314517,17,lGQiBNEJdKHpOFMaC
17nh_0327290,17,edHpaOLCNMGqJIFbk
17nh_0343810,17,hDlPOjMqNfiGbKEAC
17nh_0396603,17,kOgFnQjaLPcMHeIBD
17nh_0398183,17,kjqGbaLPOdeMFCIHN
17nh_0399939,17,jFoGlCADqhNPeKbMi
17nh_0401223,17,hgKqmdcaONPBJeILf
17nh_0404349,17,jfeNgbadqhMPOCKLi
17nh_0404348,17,ioqpNMHJaKGDFELbc
17nh_0404350,17,feqmbaIOPLNJdKHGc
17nh_0428977,17,keiPQonLcgaMHjfbD
17nh_0458115,17,goJpKDmINLEBqaHfc
17nh_0479223,17,oheKgqcbNMDPJIaLf
17nh_0481404,17,eDPHlGMNBqOiaFJCk
17nh_0484911,17,dmkqHInLPOfaGbJEc
17nh_0493364,17,gNfqKbcIPmoEjAlHd
17nh_0499892,17,edhjlGMKpoNqaFcib
17nh_0517586,17,mfgbpJcqNLEOaIHKd
17nh_0541146,17,kJMgfqindBpOCLhAe
17nh_0593375,17,omPelaikQNgbdJfCH
17nh_0629374,17,hlfOjmpaKcngqeDib
17nh_0632921,17,gMAqkncIPOejBflHd
17nh_0639773,17,dNJqFIoKELBHCPgAM
17nh_0663844,17,eqOJaGNBlDPhkCFMI
17nh_0664118,17,hNKGPJDqMFOBIALEC
17nh_0666329,17,dPlkFHMEqoicaGjBn
17nh_0666330,17,ohgqJcnbkEliPafMd
17nh_0666564,17,nGlAfiBDpeOcJqKMh
17nh_0669733,17,ihopqJMbaFENGKLdc
17nh_0669734,17,gpqKJoaLMNDCIHfeb
17nh_0691791,17,lIKNjmDBPeGqOfCAH
17nh_0700361,17,ldihaMPOcbqjNFEGk
17nh_0728822,17,dHpbNMLOAFqGJEIck
17nh_0747123,17,femHbaNJCOGqpdKIl
17nh_0768179,17,ihLOqdNFaKPBCGMJe
17nh_0797831,17,gnpEJKmIOLDCqbaHf
17nh_0814018,17,eDhJmIOcPNBqkaFGl
17nh_0863751,17,eIMLpGJANKFOCHBqd
17nh_0879837,17,nHGJQmCPLODIaeKBF
17nh_0909256,17,dohpLKMNbFqEIGcaj
17nh_0910191,17,inoHbqlCaGpjfedkm
17nh_0911297,17,chpOgdNebMIQJKFaL
17nh_0911298,17,cKpOgdNeLHBIJqFam
17nh_0911300,17,gDELFBpOkhNiCqJam
17nh_0911299,17,gopLnJaMkhEiCFdqb
17nh_0912725,17,jDFiOBNKcpLGqHEAm
17nh_0956411,17,neHqcMIJBGPOFaLKd
17nh_0956412,17,nhEJBCqfMDPOIaLKg
17nh_0959519,17,nMOGLjqCAfePBiHDK
17nh_0960889,17,jiNMqKOpdaFEGCBLh
17nh_0982222,17,hfeJpoMaLNDIGKqbc
17nh_1051579,17,iJGAMOBnqCPFEhLKD
17nh_1063231,17,fekobaJMNLdQPHcGI
17nh_1069074,17,eCOkjGLQMNdaFPBIH
17nh_1109200,17,jEkgAonplqMciBfdh
17nh_1125012,17,moGPIQlCEDNafKJbH
17nh_1149388,17,gfJNpmaIOKBCelHqd
17nh_1155431,17,gqKPJIaMLNOBHFEDC
17nh_1211678,17,hoLpaIMqKNEGBFJdc
17nh_1303177,17,eLHQmGKPnoaFjdiBC
17nh_1364475,17,iqMfopdeaNCHJBLgK
17nh_1364474,17,cphLjdNqaeOGIKFMb
17nh_1364477,17,fqJnoaKCEGBIdplmH
17nh_1364476,17,jplHNBDMFoEckGqai
17nh_1365048,17,dCHjFKNOBpaEGqLim
17nh_1384588,17,eclGaHoDQMNIbPfJK
17nh_1390675,17,cfkHOIaDGlnbpjqEm
17nh_1422562,17,fmeIpoLKNDHGaJqbc
17nh_1542690,17,dpNaMIJqLFOEHCKbg
17nh_1595699,17,fqiNPaOjcghDEKBML
17nh_1595700,17,biNOghpeLaCQDKJMf
17nh_1621312,17,jqFehLMpdaNOCBKig
17nh_1665142,17,koqMHPJELGaIDCbFn
17nh_1718048,17,oEiamBlJcPQnfdkHG
17nh_1805345,17,mfPiohLbdaqGjCenk
17nh_1811424,17,iflmPhkdaOQcbgJEN
17nh_1849396,17,mlJhcBNdQEGopKFaI
17nh_1899216,17,eLqibGPKdMNAHOJFc
17nh_2269048,17,gPIHlCqDFNOeABKJM
17nh_2523619,17,fmlHpaJNDGoebqIkc
17nh_2582326,17,epoNaMJCDLqGFIHbk
17nh_2588351,17,edjmnGOqkchiPbaFL
17nh_2588352,17,iFhqKGApoLMDJEcbn
17nh_2711027,17,gnpMCJaLOKEHFDqIb
17nh_2763117,17,iPHKJmDCqEGOfABLN
17nh_3000739,17,eMPJaHNOFGBqkDICl
17nh_3000740,17,cphMFNlqaDgojIEkb
17nh_3000741,17,fnqPmbHOCldejkaGI
17nh_3000742,17,inqPmhdebKOCfgaJL
17nh_3124523,17,igmpoJdnlKEqhbafc
17nh_3186200,17,nJKqcAOlPFMhBeIGd
17nh_3272521,17,ehqKbOJLaMNDIGPFc
17nh_3867811,17,ildnHOPEaGFbqkcJm
17nh_3975451,17,jgeihMbapqLNOFKcd
17nh_3975452,17,dqiaMLJKbNOHEPGFc
17nh_4929748,17,fnmKHbJIDOPCQeaGL
