name,crossings,dt_code
8_2,8,
16nh_0000774,16,lEkFOBJIMGcaNHPD
16nh_0001133,16,gMjHnCaIDFLOBPeK
16nh_0001750,16,iMhgokpcbLNfAJed
16nh_0001761,16,cjmEHPNIDaGOFbKL
16nh_0002729,16,kfeOjbLanchMGpDi
16nh_0003843,16,hlEgOJpdKmFNbiAC
16nh_0004060,16,mjFEPCKNalGbiOHD
16nh_0006363,16,eIMNaGKPODLFJCBH
16nh_0006575,16,mKFHlBCPEaNidOJG
16nh_0008997,16,lngKbPceMaDoHIjF
16nh_0009150,16,cmlEIpoknDghbajf
16nh_0009575,16,kDGnLHJBpFoMEAci
16nh_0010889,16,eMpkbGJlOFciNAHd
16nh_0013050,16,nEGjPMBOkdhiFaLC
16nh_0013051,16,chpLjdNKaeMOIFGb
16nh_0014968,16,lFNjpkAecMhgOIBd
16nh_0015333,16,gMKpiclJOdNfBAHe
16nh_0015556,16,fINOKpHJAGLEBCMD
16nh_0015557,16,hKOpBMcdJLAINEFg
16nh_0016030,16,koHNJLpCBDaMFEIg
16nh_0016496,16,eNGpmHjCLfOIAdKb
16nh_0017799,16,diOjFLPcNagMEBHK
16nh_0018605,16,mFDPIBLKENHGaOJC
16nh_0021077,16,kDiNLpjOchfMEABG
16nh_0025184,16,geNMaKbDLoFHIPjC
16nh_0025419,16,mNpkObADLEgHcFJI
16nh_0026495,16,djmlGNKPOcFaibEH
16nh_0027942,16,kEOjNBCILpdMHAFG
16nh_0028599,16,elikaMJNFcGopHdb
16nh_0028769,16,dKhmFIPNaEOBGcLJ
16nh_0029175,16,dGimFLAKcONEpbJH
16nh_0029749,16,mNJoBIAlpEDhgFKc
16nh_0031551,16,fMPOJaHKEnGCBiDL
16nh_0032149,16,gLKHOMaJDNPBFEIC
16nh_0042135,16,eIopmGJALFbnHdkc
16nh_0044753,16,dhLaFNPjmbgOiCEK
16nh_0045354,16,dINaFKPLOCMEHJBG
16nh_0046487,16,ckpHmdLOfNGaieJb
16nh_0046488,16,nKOfjcdLBePMHaGI
16nh_0047843,16,lHEOCJakFMBgNIPD
16nh_0049672,16,jEhOCKinbpLFAgDM
16nh_0054637,16,mgpJHLEbNDOFaKIc
16nh_0058136,16,mFJPihLBedNGaOKC
16nh_0059127,16,hgnpKDcaMLoEIbjf
16nh_0060973,16,gONJHLpKMaDEFBCi
16nh_0061363,16,eJnHpIKFDAGboclm
16nh_0061364,16,dmJpGHKELoCFnaib
16nh_0062907,16,mIEnGlCOPBHfaKdJ
16nh_0063198,16,jefMahOdbpGnkCli
16nh_0063199,16,mHLfgndKBCOIpJea
16nh_0065608,16,gOJFLNaCmhPBEiDK
16nh_0067662,16,dHmjGINAEbpocFkl
16nh_0068508,16,fenkjaHMpdiobGlc
16nh_0073276,16,kGAjHnBDEpcMOfLi
16nh_0073277,16,knEJLhOifCaMDpGb
16nh_0078879,16,nJGFiOPlemBhkaDC
16nh_0080691,16,nEIlAcOjBmpdfhKG
16nh_0080930,16,fkopIcHLDMbNGJae
16nh_0084798,16,jhOfabmdepLNgKCi
16nh_0084797,16,mEFOKLijngDBpCha
16nh_0087708,16,lHNMjdpkAgeiOCBf
16nh_0090285,16,ndjPHMKIEbGOFaLC
16nh_0091315,16,mfdjipLKNbcGaOHe
16nh_0095393,16,jGIEHmADOpLNfKCB
16nh_0095394,16,cHpENGJAlFMOiDKb
16nh_0101542,16,dMjpKnecLogAIfbh
16nh_0102761,16,iNkgolBepFcjhAdm
16nh_0105938,16,jmnaKLIDFpGEHobc
16nh_0105937,16,cfpLHKaDENOGIJMb
16nh_0106362,16,gfKenbaJLMPCOdIH
16nh_0106500,16,jhgLbiPdeoMNCKaF
16nh_0106501,16,ihFgKoPenLMDJabC
