name,crossings,dt_code
9_39,9,
16nh_0000513,16,kEONPJILGFaMHDCB
16nh_0003814,16,emIHpGLDCONFaKJB
16nh_0004215,16,kNHGLJDCoFpMEABi
16nh_0005355,16,mceLbkhpJNfDaOIg
16nh_0005356,16,mlehpKNJcGIbaOFd
16nh_0011861,16,iNhpLKOcbMEJDAGF
16nh_0015925,16,ngilODjMcbpfHaEk
16nh_0018013,16,kFEPNBILGaoMHCjD
16nh_0020185,16,mgKpjOlcNehBaFId
16nh_0023702,16,kNIFoJCLGDaMHPeB
16nh_0031712,16,fMGJlnHBpCodeAki
16nh_0034106,16,ieLKoaNJpMDCHFGb
16nh_0036804,16,emnakGJOlFpdhcbI
16nh_0048451,16,gLeIonkJDMAfHpbc
16nh_0050029,16,hmIOPnBaLFeDgjCK
16nh_0054039,16,emdjbGNPlchOiaFK
16nh_0059685,16,mflpibKONdGacJHe
16nh_0060710,16,dJHpNkeMLOfBCGAI
16nh_0064460,16,fNGlHpICEAmdojBk
16nh_0072502,16,mJNelihpfCAdkOBg
16nh_0074481,16,dmHkJneOBGapcfIl
16nh_0079321,16,icfOHKbMpEnADjGL
16nh_0082435,16,nGPkOimBlfhdjaEC
16nh_0084883,16,chaEOgmblNpjfIDk
16nh_0086619,16,bjDFKCpinlaEohmg
16nh_0091659,16,nImPHJlEBGOfacKD
16nh_0091836,16,hmoFKCDpJNGEbaIl
16nh_0091837,16,inGpoKEBaLMFJhcd
16nh_0101249,16,jFKIOMAnDpLBCgEH
16nh_0110813,16,gDLOiKpNehMBFJAC
16nh_0114141,16,fLMpjcHOkenBAiGd
16nh_0117644,16,mjlEPHKNcabFiOGD
16nh_0117725,16,fmepIoLKDNHGaJbc
16nh_0123043,16,kCGnhJLBoEpFAdmi
16nh_0133268,16,loaNIHCKEDMpGJFb
16nh_0133269,16,hfonaKdmJLEIpgcb
16nh_0135174,16,eFJpnHBKAMGcoIdl
16nh_0135581,16,kFiEOBLpnchMGAjD
16nh_0151947,16,nmHPJlICFGOebaKD
16nh_0151948,16,nmEFICPJlDOhbaKG
16nh_0154299,16,ckmHJPLEnDobFaiG
16nh_0173269,16,dJNaFLPMKOCHEIBG
16nh_0174828,16,jFiLbnKpcoMDGAeh
16nh_0182699,16,gFmpbJoILNEHcKAd
16nh_0183551,16,ekniaHMJdFpocGlb
16nh_0183996,16,fnoGLpHDJMaECIbk
16nh_0205781,16,nmPIkdabLOefHgJC
16nh_0206001,16,gpMlJbaKEnHdOiCf
16nh_0212572,16,jGohmKBAndLFpice
16nh_0222469,16,flmpJcHOkEnbaiGd
16nh_0234203,16,fNGlIpJCEHAOdKBM
16nh_0254782,16,mekOjPINGlbdaHFC
16nh_0257383,16,gKLOBHpMEniDFjAC
16nh_0272557,16,mfohJbalKENcpDIg
16nh_0279470,16,mENGBipCAlojfHDk
16nh_0297125,16,idlhgMobaKNcEJpf
16nh_0298769,16,jHEKGBnCopLDAifm
16nh_0315167,16,nciphMJKbeGOFaLd
16nh_0316418,16,hDkPGNOaJMcFEILB
16nh_0323584,16,diNaFKJmPcEHOgBL
16nh_0378216,16,mpFNhCkelogjaDBi
16nh_0389139,16,hLijomcpKfgNeBAd
16nh_0419615,16,nIlJBMOFEDPcHaGK
16nh_0481254,16,jmlgNbpOeaDHfiKc
16nh_0493250,16,mDIHOBClFPNagKJE
16nh_0563575,16,lenICjkMDaopHGbf
16nh_0584173,16,hglfInokJEambpdc
16nh_0646740,16,mofJNHblEDagpICk
16nh_0655233,16,gopNMIaJDLCFEHKb
16nh_0655234,16,hgmpJcbnKLDIofae
16nh_0689732,16,cjhFODMapkbNGLEi
