name,crossings,dt_code
9_37,9,
16nh_0001077,16,lkHGFMDCBOIaNEPJ
16nh_0001504,16,ihNMLJPOaKEFDCBG
16nh_0001936,16,bjDLPhKmonaGCfiE
16nh_0002056,16,bkHmcPIELoFadGjn
16nh_0003200,16,hoJpLGNaEmBiDkFc
16nh_0003764,16,ioPhBmlacKNgfJeD
16nh_0007123,16,hLKgNpecJMABIODf
16nh_0009622,16,hKgLNpebJMACIODf
16nh_0013790,16,hfogaLdcJMPNEIbK
16nh_0013903,16,fKpNLbDMJOEAHGCI
16nh_0017574,16,ejnLaKMFOcpDGIbH
16nh_0018973,16,blDMfiPKeONGaCJH
16nh_0019564,16,hGlkOcBmJNpefaID
16nh_0023302,16,gJeLobnIKAHMCpfd
16nh_0023303,16,jFIOmBApCgLNeKDh
16nh_0023309,16,jDfiAcpObeLNGHKM
16nh_0023308,16,jgpOHaiEbfLNCDKM
16nh_0026281,16,cHlEJAMFNDpoGBIk
16nh_0026308,16,eoNMhGIpaFCBJKLd
16nh_0027659,16,gpNMLKaDJOFEHCBI
16nh_0029346,16,fLdobkHJmGpNiAec
16nh_0029347,16,ckaEGjDolfbnhPiM
16nh_0030752,16,hgfpNMlaEKOcbIDJ
16nh_0031691,16,fdOiamHKBnLGpeCJ
16nh_0031738,16,dlGmFIPBnEOhcaJK
16nh_0033562,16,kdjbaLNpociMEGFh
16nh_0033563,16,kjFELCBNpoaMDHGi
16nh_0039725,16,ifDNlHpBaKMeJOCg
16nh_0039726,16,hKdgbmOcJLAInePF
16nh_0045483,16,dmHlFIPJBEnoackG
16nh_0047477,16,feIMCaHOBNpjDLGk
16nh_0048153,16,gljOkMaINPdbEFHC
16nh_0049233,16,fdLkNaMBcpihOEGj
16nh_0051143,16,mHGJILKBODNFpECa
16nh_0053043,16,nFEmILOaJDPBchGK
16nh_0053218,16,bgMFLDoaNCpEJHIk
16nh_0055016,16,mKgApLhbONCFdJIe
16nh_0058436,16,biDFPGCNjaMOKHLE
16nh_0058437,16,bmDFPGCKOLHJnaIE
16nh_0058732,16,nCHMIOPjBEgFDaLK
16nh_0059665,16,idMeabpOfKNGHCJL
16nh_0059666,16,iCNfmoaJpKGHelBd
16nh_0062962,16,nlmOFKaJPHCEbgDI
16nh_0063429,16,mhgJApinoKCfeDbl
16nh_0063938,16,jHFMAINlOpDgkCBE
16nh_0066816,16,gfKLMoaINBCJDHpe
16nh_0066919,16,nEjMKOAlpcbgDhFi
16nh_0070785,16,hDELGMBaJNPOFCIK
16nh_0070786,16,lhgIKMpbDCOaNEFJ
16nh_0072500,16,nFlKPBOacDmIhjGE
16nh_0072501,16,nJEFlHMCPBOaGdKI
16nh_0073426,16,goKnaIpLFBmHcjde
16nh_0075062,16,hpJKCLoaMNDEBIgf
16nh_0077061,16,fmPeloHJKNGbdIaC
16nh_0077062,16,jenGfaIpCdMOKbLh
16nh_0084486,16,edHoaLKNBMGFIJpc
16nh_0084487,16,bmIHKNJDCFGpoaEl
16nh_0090800,16,edLoaJKNMGFBIHpc
16nh_0090801,16,jfeonabKMpLGIHdc
16nh_0096673,16,jdofMbpKNaHGEILc
16nh_0098090,16,cJnEGiDmfAlohpbk
16nh_0098091,16,idfPgnblaKMhJoeC
16nh_0098092,16,jeDOghPbmaLNiKFC
16nh_0098089,16,dCKnFHjEmgOBipaL
16nh_0102841,16,ldkbopMINacjGFHe
16nh_0116368,16,eikbpNMOGlcjdFHa
16nh_0125076,16,jnipoGKachLFEbmd
16nh_0125516,16,fodnbaKJLpGMHeci
16nh_0127956,16,mlGhBIEnOFpjaDck
16nh_0127957,16,mlFnIBEOCGpjaHdk
16nh_0134274,16,jDpFiBnaehMOKgLc
16nh_0134275,16,eoialHJFcGNmdPbK
16nh_0136971,16,ieoncpJLaGFHKdmb
16nh_0137933,16,hDMLGCBaJNPOFEIK
16nh_0145929,16,homlpIKaFEGJnbcd
16nh_0154556,16,hlOGINEaJDPbkFCM
16nh_0156976,16,edKoaJMNGLBFIHpc
16nh_0158297,16,kdhoaLicgNpMEJFb
16nh_0158889,16,cljGIODMFpbnaHkE
16nh_0164678,16,ipJEKBMoaLCDNFhg
16nh_0164679,16,bhDIKJnoaCEpfgml
16nh_0164805,16,mlInHOBECGpjaFdk
16nh_0175816,16,fNHMokJCGLApIBed
16nh_0184007,16,bmEIJNHKDCGpoaFl
16nh_0184006,16,edIoaHLMBKNGFJpc
16nh_0188049,16,dGKpMLNAFCOIEHBJ
16nh_0196027,16,iNAFkOCLpMHeJBGD
16nh_0196112,16,mchEILJObDNFaKPG
16nh_0196113,16,gfinPOaKchmBdjlE
16nh_0203671,16,eGpnbIAJLFMOHdKc
16nh_0204329,16,hmnpIGJaEDFokcbl
16nh_0204328,16,jcfnobpKMaHGILed
16nh_0212159,16,iLphgKoncMBEJAdf
16nh_0216147,16,lKEaPhimongdCjfB
16nh_0216148,16,kjoHlCMEFbnGdpai
16nh_0217175,16,cjnEHKLDpmaFGobi
16nh_0217176,16,jgMNipdaehLOBCKf
16nh_0225808,16,kndioLHMacpFEGbj
16nh_0225809,16,mkFONBCilpgahDEj
16nh_0227914,16,jOHAlmKCFpGIneBD
16nh_0231281,16,kgLBMpajonfCEDih
16nh_0231282,16,ljiakMHNcbopFEGd
16nh_0241185,16,foJpNaHMDKBIEGLc
16nh_0243013,16,lfMajbdpNeogCIHk
16nh_0249016,16,fLKinpJMoeABHGdc
16nh_0250058,16,nlFGOBDCjmphaiEk
16nh_0250059,16,jnoipKMadhFEGLcb
16nh_0255794,16,gcnfKoaJMLDHIpbe
16nh_0255795,16,igMehpcadLONBJKf
16nh_0271540,16,hKJoBNLpMGDEIFac
16nh_0272534,16,dnJmFKIPGLBEoacH
16nh_0282602,16,lfkIHNaEMCPbODGJ
16nh_0309375,16,mghOLJDpcFNEaKIb
16nh_0323015,16,meIKfadlCNBopJHg
16nh_0325842,16,dioaLKMjbhpENFcg
16nh_0325843,16,bkGIFMCLDpoaNEHj
16nh_0337310,16,clfEIpbkmDnoajhg
16nh_0340548,16,feJMoaKLNCHGBIpd
16nh_0340549,16,blGHJNDCMEpoaFIk
16nh_0343503,16,ckoNIPLMEHGbJDaF
16nh_0349418,16,fdJoamIKGBHpnelc
16nh_0349419,16,idgbpKcoaMENJLhf
16nh_0369149,16,dmobKJLFnpEGahci
16nh_0369150,16,eiojpLKMGbdFHacn
16nh_0382389,16,kdhfMbpcoNaIEJLg
16nh_0393654,16,fmLEHpIKDNGCoaJb
16nh_0397704,16,kiLONgjpeafMCBDh
16nh_0397705,16,clhEMONibkpgaDFj
16nh_0400949,16,fpHKoaJBMGNCILed
16nh_0400950,16,cgnIKJmaDHEpfobl
16nh_0401870,16,nFGPBiDKeMHOJaLC
16nh_0404759,16,jcgiKMobnpEDFLha
16nh_0404760,16,igaJLpmbnKCEDohf
16nh_0405653,16,ionpJGKamEDFchbl
16nh_0405654,16,knpojbLIMadGFHec
16nh_0422695,16,kgipLNaojbcEDFMh
16nh_0422696,16,jniKMaofbpDCELgh
16nh_0425858,16,fmeJPbIKLDONaHGC
16nh_0432798,16,hngpIKomEDFJcbal
16nh_0443825,16,gnlpHJaEDFIockbm
16nh_0443826,16,jdofnbpKMaHGILec
16nh_0446536,16,geIpbnoKCLHJafmd
16nh_0446535,16,jcfgNibpdaMOKELh
16nh_0450063,16,cioGLJNEFaHMDKpb
16nh_0450064,16,cniEGHMDplojaFkb
16nh_0450267,16,mkONPijDalbfeHCG
16nh_0464391,16,bmIGNKJDFCHpoaEl
16nh_0464392,16,edIoaHMKBLGNFJpc
16nh_0478232,16,lkipMGNacbohEDFj
16nh_0478233,16,ipFNKJLoaMECBDhg
16nh_0483749,16,cnhLKMEobgpDFaij
16nh_0483750,16,hgJMBKoaLDENICpf
16nh_0497682,16,kpGLNHCMEoaDBFji
16nh_0497683,16,jdoiaKMpnbLEGFch
16nh_0500360,16,iopKHMJEaGLCFDbn
16nh_0500359,16,jopbGNKDMaHFILEc
16nh_0511629,16,ipFKNJLoaMCDBEhg
16nh_0511630,16,ljkpMGNacobhEDFi
16nh_0535268,16,ihnaJLpmcKDFEobg
16nh_0535269,16,dcniKJLoapEMFhbg
16nh_0540857,16,cliGHMDFpnojEakb
16nh_0540858,16,emdklIJNFHpcoGab
16nh_0542381,16,cgnJKhbfoLMIDpae
16nh_0542382,16,ioGMBCKEnDLFJpah
16nh_0542383,16,cenJKhofaLMIDpgb
16nh_0542384,16,ioGKBMDEnFLCJpah
16nh_0574973,16,ignpJLamcEDFKobh
16nh_0574974,16,kndojLHMabpFEGic
16nh_0594806,16,ckpGNMLOFEHaIJDb
16nh_0594805,16,hgfpJcmnKLDIobae
16nh_0603811,16,kdfjobpLNacHGIMe
16nh_0603812,16,gkmHJanDCEIobpfl
16nh_0616566,16,dihaKJLonpEMFcbg
