name,crossings,dt_code
9_5,9,
16ns_06,16,kNiMLHoJcFaEDPgB
16nh_0000993,16,migJNbKepLCFaODh
16nh_0004325,16,dinkFJpmbEagOchL
16nh_0004737,16,nJFOLPiMkBgDHaEC
16nh_0006138,16,lhfMbJdpKNEaOCIg
16nh_0009855,16,kFJIpBLMECoNHGAd
16nh_0012326,16,jiFmhoBepaLNdKcg
16nh_0012327,16,kGpihnAjdebMOfLc
16nh_0012532,16,kFNJIOAEmDpChlBG
16nh_0018910,16,dnkjFIpmEacgObhL
16nh_0019021,16,gnpJMDaKCOHFELbI
16nh_0019092,16,gLFHpCoIDMNJAKBe
16nh_0019972,16,foMLKpHJEBGDCIan
16nh_0019973,16,jgoihaMedcLNFKpb
16nh_0025194,16,iMgfKpcobLNEAJhd
16nh_0025512,16,gDlnHpoJMEAcIbKf
16nh_0032972,16,iOghaLndcKMEJpBf
16nh_0032973,16,jiOFbPmCeaDnkglH
16nh_0033831,16,mHGLIpeBCONDaKJf
16nh_0044576,16,ejomlINKFaHbdpGc
16nh_0102127,16,fmJOLnHKPCGBEaDI
16nh_0106268,16,nHLOkaiBmPCeGfDJ
16nh_0120292,16,lfkhgpbdMNcaOJIe
16nh_0124716,16,jGoiLbnKpcMEHAfd
16nh_0130820,16,hgLIJpnaKEDBCofm
16nh_0209443,16,jhfgMKcpNaDOEILb
16nh_0316304,16,enKoiMJLapGBFHdc
