name,crossings,dt_code
9_49,9,
16nh_0001058,16,lFKJIOAEnDCpBhmG
16nh_0002001,16,fnHLKoICMPEDGbaJ
16nh_0005200,16,hfMLaIdoJEpNBCgk
16nh_0013550,16,kFnHAjDLobeMGpic
16nh_0019041,16,idmhpkNcaLOeGbJf
16nh_0019077,16,hGeJpoMlKNDAbIfc
16nh_0022412,16,ejOBnHKLpdMGFaiC
16nh_0024910,16,dmIaHLJnCEoFbpgk
16nh_0045933,16,dmhaGOkNblfpicEj
16nh_0057928,16,nmlhOcidkPgfbaEJ
16nh_0074525,16,gfNkLcaMEdpiOBHj
16nh_0076121,16,hopJGMLaKCINEFDb
16nh_0098847,16,nLIEJPaBmODGhfKC
16nh_0126348,16,nipjOHMLKbdFGaEc
16nh_0325772,16,joaKGICMLpFDHEbn
16nh_0325773,16,dnlkFHMIEaocpGjb
16nh_0661689,16,eoMKpHLJDBFCGIan
16nh_0661688,16,ignhoaLecKMFJpdb
