name,crossings,dt_code
9_42,9,
16nh_0000287,16,kENjOIHLFacMGPDB
16nh_0000987,16,feKnmaHLpoCGBdji
16nh_0001195,16,mgKaFPLcJNHBdOIE
16nh_0001710,16,cimFKJPONaEDHbLG
16nh_0002053,16,dGMpNiCjelOhBFKa
16nh_0003235,16,dLKpGmIaCFNOeJBh
16nh_0003515,16,fpJnMaHLDOBEGIcK
16nh_0005191,16,fnmjIpHKEoaGcbld
16nh_0007302,16,lEDOBKIJMGFaNHPC
16nh_0008309,16,ngfpkcbMLOIeHaJd
16nh_0009089,16,mkpFIONLJDbHaGCE
16nh_0010444,16,foMKJaDINEGpCBHl
16nh_0011590,16,kHNijOaLfdcMGPEB
16nh_0011988,16,gpNMLKaEJOFHDCBI
16nh_0019044,16,jEGkPONlCaMhdIFB
16nh_0019399,16,hfpJobMaLCNIGKed
16nh_0020820,16,gLOIJpmKDHENfABC
16nh_0021250,16,iGEhnBOcaKMpJdFl
16nh_0021249,16,jiFgaPOmdeLNhKCB
16nh_0028129,16,kHIELpjNOfgMDABC
16nh_0034210,16,hKOnFLcpJMAEIdgB
16nh_0036791,16,flpNObIKMCEHaGDJ
16nh_0037688,16,hegoabLdJMPNFIcK
16nh_0041464,16,mEDPKihlfaNBgOJC
16nh_0043446,16,fKMAlpCjnghOeiBd
16nh_0043447,16,fLOiMpNjdghEBKCa
16nh_0045164,16,ckoNidPLeMHbJFaG
16nh_0046931,16,jeinbapMdfGOHLcK
16nh_0047841,16,dHJpFICkNEmOgBAL
16nh_0048091,16,gJeKonmILADHpfbc
16nh_0060100,16,iegKhpmoaNLCJfDb
16nh_0064277,16,lkEpJGMBdOhaNFCI
16nh_0067607,16,edmblGJponFicakh
16nh_0073653,16,jGAipOHBdcLNEFKM
16nh_0073654,16,jGAhpOBidcLNEFKM
16nh_0074264,16,kJNOAiMpgBeDCFLh
16nh_0085848,16,fpHInaLMKoCBGejd
16nh_0099770,16,ipeGNlCMaKOhfDJb
16nh_0099771,16,dJokFNimgABphElc
16nh_0106047,16,ndOklhjPMfbaIeCG
16nh_0106872,16,inaoJPDLcKEMGbhF
16nh_0111618,16,nlOPMibadfCgEhKJ
16nh_0116215,16,inGoBJLDmKEFpahc
