name,crossings,dt_code
9_10,9,
16nh_0000372,16,lKIHGMEDCpBoNFAj
16nh_0001022,16,gfeonbaJMLpHIcdk
16nh_0002747,16,jFMIONADlpChkBEG
16nh_0003557,16,gfmoKbaILEnHpjdc
16nh_0008236,16,iNMhJoKpcLEGABDf
16nh_0008865,16,kJIoHLpDEBnMFAcg
16nh_0013288,16,nhipjMLEbcOFGaKd
16nh_0016023,16,fjOBmnHKpdLGaeiC
16nh_0017488,16,nFEJPBMLKDOHGaIC
16nh_0020482,16,nGHKpdJBMCFOIaLe
16nh_0035494,16,kIjoHLpEDNcMFABg
16nh_0035711,16,dlnmGKJpoEFbacih
16nh_0043780,16,jGFiLMBocpNDEKAh
16nh_0046268,16,gEHMBlpJDnAoiCfk
16nh_0047984,16,kJgILpboDCnMEAfh
16nh_0057843,16,iNJLHKoEpMFCDABg
16nh_0077847,16,nHMLIJpfBEOCDaKg
16nh_0095826,16,nGIHKpeBCMDOJaLf
16nh_0097036,16,lkHJIMEBODpaNFGC
16nh_0143826,16,nEGjmBlOadPCfiHK
16nh_0150758,16,foKMLpJEBGICDHan
16nh_0150759,16,khpbijaNdfeMOGLc
16nh_0190099,16,goHMIlkNDBafpCje
16nh_0257084,16,hopJNDKaLCFIGEMb
16nh_0257083,16,jopFKNCILaDMHEGb
