name,crossings,dt_code
9_6,9,
16nh_0000386,16,elmnaGJKpFIobcdh
16nh_0001506,16,mgfkipbLcNdHaOJe
16nh_0003790,16,fIenobHKAMGpJcdl
16nh_0005516,16,mIJNaGPLKCBHeODF
16nh_0011206,16,gLnoIpkJMEAfHbdc
16nh_0011784,16,jMAIHKpEDoLFNBCg
16nh_0016797,16,gdmbJapILENHocKf
16nh_0022712,16,fejmpaHKNcGboIdl
16nh_0025941,16,jfoGKpmNDaLEIcHb
16nh_0026890,16,mFDPJBLKNHEGaOIC
16nh_0037248,16,mNhloKJAdEFpcGBi
16nh_0041325,16,leoIbpMKNCHaGFJd
16nh_0079874,16,djMaGLInEpbFOChk
16nh_0082600,16,jhgmoKabNcLFpIed
16nh_0093717,16,lJKHpIMECFBoNGAd
16nh_0108826,16,iGlPfmnBcKOaheJD
16nh_0251301,16,doJaIHKmECFnpgbl
16nh_0252494,16,hINfpoJlKGBAdeCm
16nh_0261997,16,fpGiLaCBdhNOEKJM
16nh_0335398,16,biDKJLnPOaCFEgmH
16nh_0392054,16,eOgIpNcfMLABDHKJ
16nh_0439030,16,mgfkhipjnoldaCeb
16nh_0518587,16,jCGKIAnBDpEHolfm
16nh_0518586,16,ipFLhnCoaKMDJbge
16nh_0636016,16,doJlHMIENFBapGkc
16nh_0636015,16,doFhJMBapLNEIKgc
