name,crossings,dt_code
3_1_plus_6_2,9,
16nh_0002155,16,keHnbLajOCgMFpId
16nh_0003180,16,dklnFIPOJEabHGcM
16nh_0005842,16,fmeJobHLpDNGaKCi
16nh_0008447,16,lJGkBOPDaMhcNIEF
16nh_0009033,16,hLfpjcbmKOdNgAIe
16nh_0010961,16,mKHlBGPEDaNicOJF
16nh_0011300,16,cmiEHPlDafONbGKJ
16nh_0011365,16,fIeJnbHMALoCGpkd
16nh_0011681,16,dOLpNkeMCAfBHGJI
16nh_0013193,16,ipKnMJODaLFBEhGc
16nh_0022108,16,mlGNhBKedpaFjOCi
16nh_0022219,16,iEDMOGJanKFPCLhB
16nh_0022742,16,ckpFILonmDhaEjgb
16nh_0022743,16,nflOGbMCkphiEaDj
16nh_0037201,16,gJOHpkmIDNlefABC
16nh_0042591,16,eoJHmGKLBNCFpaId
16nh_0056820,16,geHfamlIBpondckj
16nh_0056851,16,ckoFIJPMNLaEDHbG
16nh_0058563,16,hpnlkOdaJMgfIcbE
16nh_0065153,16,kNFBijCpehdMOALg
16nh_0065154,16,kNGHpjBICefMOALd
16nh_0066468,16,njeGLpCOKbMDIaHf
16nh_0069080,16,lEhpkMAdJObgNFIc
16nh_0069379,16,kFLiohAjnpgMCBde
16nh_0070034,16,enFloGCmadPJbhiK
16nh_0076889,16,kLeihojMdcpNBGAf
16nh_0082414,16,jKihLcopenMBDafg
16nh_0092065,16,hIMgnjdpKBfAOeCL
16nh_0092293,16,kGNFjOHBLpeMIACD
16nh_0109570,16,jGEmHIAOCpFndklB
16nh_0109569,16,mJHfgndKLAOCpIeB
16nh_0112264,16,emIopGJBlFdnhack
16nh_0114026,16,kelfHbioDmpNcjAg
16nh_0114707,16,mDIoGkNJLBeHpFAc
16nh_0126861,16,kfILNJaEOBgMCPHD
16nh_0142247,16,enIFpHKDCBmGojal
16nh_0158125,16,mohgKJlcbaNDpFEi
16nh_0158177,16,fdInopJKCMGaeHbl
16nh_0170609,16,kFHjonLIBpdMGAec
16nh_0181008,16,dhMpFKLJcNOEIBGa
16nh_0181885,16,clpEINOMJDHGaKFb
16nh_0181884,16,igheocKbnLMFJapd
16nh_0184795,16,mgOjkndlPafbiCeH
16nh_0194485,16,hngPaKMdJLEIObFC
16nh_0194486,16,kDFOlBimjgpNehAC
16nh_0199238,16,kephiaLNdobMGFcj
16nh_0207256,16,lejgNopcbMhfDIak
16nh_0207341,16,jNHKoimDAfLCpeBg
16nh_0208579,16,ndHmlIOCFEPJbaGK
16nh_0211086,16,kgjMhNiaeopCDLFb
16nh_0220493,16,eniHaGJMlFobCdpk
16nh_0220679,16,khLNiCjaodpMBFEg
16nh_0226761,16,fdHlopJCKNGbaeIm
16nh_0237600,16,lEHGJMBCpoDiNFAk
16nh_0240008,16,mflKHJaENGDOpICb
16nh_0254899,16,hIFMpBJdLCoeAGkn
16nh_0256574,16,flkinaHOemPbcdGJ
16nh_0275702,16,nFOaMIBLdGPJEhCK
16nh_0285368,16,dGImFKAJOBEncpHl
16nh_0321804,16,kHpMjiOeAgbNCLFd
16nh_0345934,16,mEpfkBoILNdHaGJc
16nh_0367028,16,nmOPijbaedfCghLK
16nh_0386243,16,geKIMlpDNOBJaHCf
16nh_0389924,16,dkhaFNJocMpbGEIl
16nh_0399895,16,iFEKoBJnpLCGAhdm
16nh_0401590,16,nilkPjcOmfegbaHD
16nh_0403490,16,miOPljCNkebadHGF
16nh_0409564,16,fipLnaMDboeGCKjh
16nh_0411325,16,mkpEGICDNFbOaHLj
16nh_0411327,16,mkpGNHCIEFbOaDLj
16nh_0411328,16,jefbhcldOaNPgKIM
16nh_0411326,16,jelghbdfOaNPcKIM
16nh_0418735,16,nejkPbcOlmfgiaHD
16nh_0421593,16,dEjkGBMAcnhpoFil
16nh_0423520,16,jiNEKBMpoaLDGCFh
16nh_0430833,16,fopIJaLMCNEHGKDb
16nh_0430834,16,hnmagJopKLEIbcfd
16nh_0440100,16,hIJomBnlKFEApcgd
16nh_0440506,16,imapJlHOcEDnbfkG
16nh_0455184,16,lHONKgjPCfMaEDIB
16nh_0477167,16,iLFJnoCemKDBApgh
16nh_0482009,16,mhNKBplagfCOiEDJ
16nh_0494672,16,jMephnALodFBGKci
16nh_0500203,16,heJaocMpFLBNIGKd
16nh_0508499,16,mclHGPkDNafbjOIE
16nh_0514352,16,nkGmiHBOPdlacjFE
16nh_0520788,16,jephoaKMnbLGFcdi
16nh_0535413,16,cjkEGLNDMFopHIab
16nh_0535414,16,lopaMNIDJFbcGEHk
16nh_0536400,16,joFEKMILGaDHCpbn
16nh_0536401,16,coaIMHpKJDFNELbg
16nh_0538277,16,nFOKJIBEmGPCahLD
16nh_0541021,16,imGokJBEpFHdnacl
16nh_0541326,16,lEJpoKMFBNHaGCId
16nh_0551714,16,fDJHomKLBnCGapie
16nh_0563842,16,mpNHGlIJFDoeaCBk
16nh_0563843,16,lkpfhjceMgdoNIab
16nh_0563844,16,mpNFGJIElDohaCBk
16nh_0563845,16,cofEMapjlngiDkhb
16nh_0585364,16,cmlGFJHDKNEpoIab
16nh_0585365,16,edKonIHLJFMCGpab
16nh_0596197,16,dfhnJKboaLMIEpcg
16nh_0596200,16,joHLBMKCEnFDGpai
16nh_0596198,16,cfmIJnaoKLHDpbge
16nh_0596199,16,joHKMBLCFnEGDpai
16nh_0617753,16,mfhOJPlkbgDiaECN
16nh_0644846,16,cfgJLIopKNHMDEab
16nh_0644847,16,cjkFNLDMGEopHIab
16nh_0651000,16,nkeHmlODFPbjcaGI
16nh_0653817,16,djokHLMEGFnpIacb
16nh_0653818,16,lnpoaMJFEGbdHIkc
16nh_0655615,16,gfmpKonJEDHIbcal
16nh_0655616,16,domnKJbaELHIpcgf
16nh_0671354,16,mfJHloaeNBIdpKCg
16nh_0687657,16,hogKbadpLNMCIJfe
16nh_0687658,16,inpoMLDKaFEHJGbc
16nh_0691939,16,edopaGMKLbcNIFHj
16nh_0691940,16,geMpaodLKBCHIJfn
16nh_0691942,16,hfaNpboeMLCDIJKg
16nh_0691941,16,inopGMJLcKFDEbah
16nh_0722320,16,eFGlpHNMAdcojBki
16nh_0777174,16,nmPKLOIDEabHGjFC
16nh_0839424,16,iopGHMCNaLEFJKDb
16nh_0839426,16,lopJKMIEFCNaGHDb
16nh_0839425,16,dlomGHNEkabijpFc
16nh_0839427,16,gleabomJKNHcdpIf
16nh_0839429,16,iopLGCDNaMHEFJKb
16nh_0839428,16,iopGHJCNaLMEFKDb
16nh_0839430,16,lopJKHIEMCNaFGDb
16nh_0839431,16,fopLNaMEKCDIJGHb
16nh_0862288,16,fopJHaIDLMNEGCKb
16nh_0862287,16,fopMKaJENCGHIDLb
16nh_0904152,16,chpFJMLNbEGODIKa
16nh_0904153,16,gnJolcmIKBHpdafe
