name,crossings,dt_code
3_1_plus_5_2,8,
16nh_0000621,16,jhgNOKpbMaLFICDE
16nh_0000900,16,jMIHNKpDCoLFAEBg
16nh_0008119,16,kCJfPiNMdBoHGLaE
16nh_0009780,16,fLEiMpNjgdhOBCKa
16nh_0009781,16,eNoLjGImFpbChAKd
16nh_0012889,16,fJNOBmHKPeLGaiCD
16nh_0018434,16,kNjphoLdFcbMGAIe
16nh_0020808,16,mdNgljbaPeOfhCKI
16nh_0024862,16,hmKngJopLECIabfd
16nh_0026039,16,dnOpHLEKMBCGFaIJ
16nh_0026715,16,kNphoILcFEbMGAJd
16nh_0027331,16,mGFKhiPjnoLDaCeB
16nh_0028025,16,mIebKcNAlFpDhOGj
16nh_0028026,16,mJFNAhCpklBieODg
16nh_0030579,16,ngOahkbmLPfIedCJ
16nh_0031919,16,kEImPJDogNaFclBh
16nh_0033830,16,iLOfAbJnmKGdEpCh
16nh_0038448,16,fnoIMpLECHaGKDbj
16nh_0044676,16,fJPHnaDlCBMgOeKI
16nh_0045197,16,kNFHoILJECpMGABd
16nh_0045597,16,lnoIaMJEKCFpHGbd
16nh_0046841,16,lOGFMJIkCDhpNEAB
16nh_0046840,16,eLpobGIkFnhAdcjm
16nh_0046847,16,kHOGNjDCLpeMIAFB
16nh_0059488,16,lHEGJPCkMBDoNIaF
16nh_0060694,16,jhoEICMpDaLNFKgb
16nh_0060693,16,fInKCoHJAGLDpebm
16nh_0064737,16,hEONLIpmJFADKgCB
16nh_0071010,16,ljaIkODCMGbeNHPF
16nh_0071761,16,ecoHaMJNDLpGFIbk
16nh_0075283,16,dhnaFMJocLpGEIbk
16nh_0077705,16,jiNpHKLOcaMFGBEd
16nh_0082874,16,emlHaGJDOFnbcpIk
16nh_0083363,16,mfpNIKbELOGHaDCJ
16nh_0091303,16,mDhLfkONcGeBpIJa
16nh_0094833,16,lkpGOJNCMFbaIHED
16nh_0099517,16,mOHBLjACDkfNpEIG
16nh_0101969,16,jFmklPBEnaHdoicG
16nh_0117947,16,kjGLHpDBoeaMCFin
16nh_0118438,16,gkHoLbaJMCfNIEpd
16nh_0120669,16,gjfINOpLCMaHKDEb
16nh_0134200,16,kNFLOHBjEpgMDACi
16nh_0141741,16,mclgJpkNafDbiOHe
16nh_0154426,16,emoIaGJDLFnCHpkb
16nh_0155289,16,gFjHnBmIDlocapke
16nh_0161479,16,meJnpboKdLGCaIhf
16nh_0164528,16,mkGaJDOBNHEcpFIl
16nh_0168917,16,lGFJpoBMDCIeNHAk
16nh_0176022,16,kjEmPHLOabiNGdFC
16nh_0177929,16,gMJFNIpLDOBHAKEC
16nh_0188597,16,kpDOgjnLbfaMHeCi
16nh_0190965,16,kompHJNLDGaEIbFc
16nh_0195064,16,gEIMADnLKCpHBofj
16nh_0198473,16,lCKfpjNMGdBoHIae
16nh_0205773,16,eFGKoHIJABNDplCm
16nh_0205774,16,gkjOANpDlhmibECf
16nh_0210098,16,dJniFHLEpBAoGckm
16nh_0210097,16,mGpNkHAIFloebDCj
16nh_0214822,16,lhjMaGPkcobeNDiF
16nh_0214848,16,fCJmpkHNdBoeiGal
16nh_0223965,16,lGJIpCKMEFBoNHAd
16nh_0226270,16,mjhiGOKNcpLFaDEb
16nh_0233612,16,hIfgpoclKBNAdeJm
16nh_0250793,16,enGFpIJKMDCOHaLb
16nh_0271472,16,clpHIMJKONGaEFDb
16nh_0271473,16,foHIGpKLCMNEDJab
16nh_0272286,16,fDLJMpHNACIoBGek
16nh_0281222,16,gnJpfmoIKCHBelad
16nh_0281223,16,jgohcMpidaLNFKEb
16nh_0282694,16,iehlNaJpbMDoGFkc
16nh_0300167,16,knLGBHICFopEDamj
16nh_0300169,16,hegpabNdLMOJIFKc
16nh_0300168,16,cmpEHJKDonFGialb
16nh_0300170,16,epolaIJKNFMHdGbc
16nh_0303090,16,milaHONDEbpckFGj
16nh_0303091,16,hnoJMKapLDIFCEbg
16nh_0312195,16,lkOGbaJDFMHeNIPC
16nh_0335150,16,flnkIaDMEGopHbjc
16nh_0342948,16,hnFIKMapLEoDCbjg
16nh_0349917,16,goaJNLpMFCDEHKIb
16nh_0349918,16,khijpcaNbfdMOGLe
