name,crossings,dt_code
4_1_plus_5_2,9,
16nh_0004017,16,lGKJIpBMFDCoNHAe
16nh_0004143,16,nIHmPClkBOagfdJE
16nh_0005606,16,jOEiGnCKdpLHAfBM
16nh_0008405,16,cilEJPOMNaDGbHKF
16nh_0008762,16,miGFjNCPkeaOhDBL
16nh_0010145,16,mIDPhjNkBlgeaOFC
16nh_0014555,16,gEMfBncIKPOHJDaL
16nh_0014554,16,cNkEGPODFBmIajLH
16nh_0015315,16,bfJEMhalopNgDKCi
16nh_0015607,16,nJFlHPCOKBMdIaEG
16nh_0016148,16,hgfKpobaJMDNILCe
16nh_0020845,16,gmlkjOcINpdfbaHE
16nh_0022416,16,mkDPGJNblaEihOFC
16nh_0023033,16,mFlpiKAONdGcbJHe
16nh_0023114,16,iGNhMaKceLOFPDBJ
16nh_0023757,16,mdnhaOkbelfpiGcj
16nh_0024800,16,dmnkFIPJLEoaHbcG
16nh_0026650,16,midpLJNKEaHGbOFc
16nh_0029856,16,hDmPGiLaKfNEOcJB
16nh_0030353,16,hgKMpNdaJOLBCFIe
16nh_0036903,16,fLGHomICBpneAkjd
16nh_0037935,16,mHPfgnoelBCaiKdJ
16nh_0037936,16,cokHmdLJFNpaIeGb
16nh_0038088,16,mihKCgpelaNDbOJf
16nh_0039173,16,fmeJpbIKLDONaHGc
16nh_0048215,16,lepibKOMNcFaJHGd
16nh_0050128,16,nFPhkiBdgMeOJaLC
16nh_0050417,16,jiMfphNceaLOBGKd
16nh_0056382,16,mOdjGnKLAcbEpHfI
16nh_0057212,16,gfJplcaNMOBIdHKe
16nh_0060128,16,iJognKdcmLBEapfh
16nh_0067111,16,cjmHLIDpFnbEoakg
16nh_0069988,16,jNhbpMicgeLOAFKd
16nh_0071006,16,meigbKJcpdFNaOLh
16nh_0071009,16,mfJIgbkdpCeNaOLh
16nh_0071008,16,mGFjpiBkcehNaOLd
16nh_0071007,16,mfJIphkbeCgNaOLd
16nh_0077783,16,iFHLpNkOeMgjDABC
16nh_0079899,16,edImaGJBnFlpohck
16nh_0079989,16,mOKFnHCLEABGpIdJ
16nh_0082106,16,doLpICBJEHnGFakm
16nh_0083991,16,cmjENPlkObfgiaDH
16nh_0084133,16,jemhfbpdNaLOIcKg
16nh_0089447,16,mKFOBlCPaNIehJDG
16nh_0089806,16,iMpfLhcodKNAEJbg
16nh_0091645,16,fKGmolHBpnCAejdi
16nh_0092206,16,keIojanLCBfMHpdg
16nh_0098106,16,blDIPJNOMCFHaKGE
16nh_0100622,16,lkpICMEODGbaNFJH
16nh_0103711,16,lFIkaMJBOGdcNEPH
16nh_0106019,16,dKNpIgjBCmfOAeHL
16nh_0112740,16,cmhENPkblfOigaDJ
16nh_0114313,16,fIklomJNBGAcdpHe
16nh_0115125,16,fJKpncHMBAIOGdLe
16nh_0124505,16,lghMIOkjDbafNCPE
16nh_0128608,16,heonKpLaJMGDIFcb
16nh_0131172,16,dNEpGJCBkFmoihAl
16nh_0133295,16,hgJIpKnmELFCoabd
16nh_0134301,16,gljekNpIMFodaHcb
16nh_0135343,16,fmpJObILNCDEHaGK
16nh_0140527,16,mEJPiKLNBdHFaOGC
16nh_0142522,16,fnepIoHKDMLGJbac
16nh_0142523,16,gdobaIpLKMFHEJcn
16nh_0147938,16,feJKomHLNDCGpaIb
16nh_0149295,16,gJLOHpmIEADNBfCK
16nh_0151333,16,ekGnoHJCLFmaIbpd
16nh_0153518,16,lkHpIGMBODcaNFEj
16nh_0158686,16,eIknlGJAMFbpHocd
16nh_0163718,16,flopNaHJmGdcEibk
16nh_0163719,16,kfNOIbeCDLpMJAGH
16nh_0166087,16,gofpKcbIMLDNHJae
16nh_0166088,16,cfpJNIaLMOHGKEDb
16nh_0167122,16,nIMJhKEPdBFOCaLG
16nh_0167367,16,jpMFoHCLEaNGKBid
16nh_0174087,16,cloEHIKMDpNGaFbj
16nh_0188329,16,iNkOHLACpMEbJFGD
16nh_0195336,16,fdhpJaINcEMOKGLb
16nh_0195337,16,enIkpHLJBFdGcoam
16nh_0201033,16,jNKhodABlpMCiGef
16nh_0218922,16,cmiEHLNDpbOGaFJK
16nh_0224603,16,nIAlKHmJBFOPgcED
16nh_0229200,16,claEOhKnmpGibfDj
16nh_0239372,16,meKfalhpCBNIdOJg
16nh_0250892,16,fJpeomHKANGbcIdl
16nh_0252049,16,claEOMKFNpiGbHDj
16nh_0254443,16,njeOhimcbfaPgkDL
16nh_0294066,16,mHIJgKnAOLFCpDeB
16nh_0298790,16,mOjPBILNEHcGaKFD
16nh_0305875,16,edplkJiOMnabHfGc
16nh_0305876,16,mdjhIpNObEcGaFLK
16nh_0307258,16,diEpHGNCkmbaOjFL
16nh_0308643,16,cjkEHLOMDGnpIabF
16nh_0313752,16,nhlJIPEmbDOcagKF
16nh_0316791,16,dfMhLKcpaENIOBJg
16nh_0322390,16,hIflpocdKBNageJm
16nh_0325030,16,foHBNaMJCpDEGLKi
16nh_0331221,16,mOKhcJBdpANGiEFL
16nh_0331688,16,nfeHPbLCOKMGJaID
16nh_0331687,16,nfeKPbIMJGCOHaLD
16nh_0355090,16,moKJhCaldNEBpIFg
16nh_0355843,16,lkFJOHMBEDpaNGCI
16nh_0361889,16,feiNbjHOcaMPKDGL
16nh_0380511,16,lhgoJDpkaMEbNIFc
16nh_0383654,16,mGIlkNJOBCFdpEAH
16nh_0440982,16,knapgLiodecMFbjh
16nh_0445554,16,fmkjIaDNEGpobHlc
16nh_0462360,16,knpILHOJDFaECbGm
16nh_0518729,16,lkjoHbaMDpefNGIc
16nh_0542921,16,iOMhcJBdpENAGFKL
16nh_0551435,16,conLIKbaEDMHJpgf
16nh_0551436,16,conJLIbaKMHEDpgf
16nh_0562179,16,mcpHLNJODFGEaKIb
16nh_0562180,16,kejhabpcMdfNIOLg
16nh_0603596,16,lkoGHCjMpafiDEbn
16nh_0608805,16,cgnFHIaKLPODEJbM
16nh_0694551,16,gnfpKomJEDHIcabl
16nh_0694552,16,dnomKJcaELHIpgbf
16nh_0785356,16,djknHLMEGFopIacb
16nh_0785357,16,dcolHJIKMNEpaFGb
