name,crossings,dt_code
3_1_plus_5_1,8,
16nh_0000349,16,jMHGpKEConLFABid
16nh_0002885,16,lFJOKCIMGBEpNHAD
16nh_0003607,16,eMGKpHjDNOCfIALb
16nh_0008531,16,gdKpiMaJNfCOHELb
16nh_0020017,16,lDiFoBApcNMgHJeK
16nh_0021557,16,dLhkFOMcgNpABIEj
16nh_0023898,16,elokbGIMFPNdaHcJ
16nh_0023899,16,cNjEGKDPOMaFIBLH
16nh_0030700,16,mGpNIKALFOEHbDCJ
16nh_0031377,16,fjoIMpLECDaGKHbn
16nh_0032737,16,mOKpAnCBFeHGdIjL
16nh_0033305,16,mKhIaGPjNoLBeDcF
16nh_0035909,16,eLGNaOjBfmhPCiDK
16nh_0036426,16,dHJoNiKCeBMpGFal
16nh_0038458,16,neKpgicOaLBMJfHd
16nh_0038457,16,kIGpjABnFdeMOhLc
16nh_0045178,16,idlhopMcaKNGbJfe
16nh_0045745,16,dKOiFHlEacNgPBJM
16nh_0045746,16,jeoGpICmFaLNhKdb
16nh_0045867,16,lGojnKAMbcEpFHdi
16nh_0049297,16,koIJHpLFNCaMGDbe
16nh_0049377,16,fmokNpHJlGciebDa
16nh_0049378,16,iGnhfpcAdKMoJble
16nh_0049586,16,leobJaHMKDNpGFIc
16nh_0052566,16,mfNKgaedjpLChOBi
16nh_0053257,16,kfoaLIbNGEpMDJHc
16nh_0062262,16,fCOlJpHMaKEnGdBi
16nh_0072939,16,dMNgFKaIPlEoCBjH
16nh_0077432,16,kFphjAEdNgbMOILc
16nh_0088935,16,kHAnIpjBDfgMOcLe
16nh_0088936,16,kInGhpCjADeMObLf
16nh_0115400,16,jMNOICBKEpLHAGFD
16nh_0126224,16,lEOgkAjcMpdfNIBH
16nh_0134850,16,dEojGBlANHmfpcIk
16nh_0145661,16,nIPGOkDLBMfjHaEC
16nh_0145702,16,iLNJfoCBpKDMAGeh
16nh_0145733,16,kGLijhoBedpMCAfn
16nh_0163453,16,nFPKJIBEmGDOhaLC
16nh_0178009,16,mHGLijNPedOFaCKB
16nh_0179637,16,fIJOBpCnDEmhgkla
16nh_0179638,16,copHjdIKMNebaFGl
16nh_0184796,16,lonipHKMEcGaFJbd
16nh_0195645,16,jGOLBiNKpfMDHAEC
16nh_0205259,16,hgflbOdnMKPcIaEJ
16nh_0270688,16,clmFHnKDobaGjpei
16nh_0289726,16,kFEpoHnBLcdMIAgj
16nh_0304470,16,mpFNjBDILOeHaCGK
16nh_0304860,16,kLGIpCJMEFoNBHAd
16nh_0312246,16,joHaKMDBLpFNIEgc
16nh_0316163,16,ekjMhGOadbiNPCFL
16nh_0355876,16,fkGBNpHCEmoajiDl
16nh_0371657,16,dLEpGNCBkoiMAHFj
16nh_0419493,16,ihoaGLEMcKNDFJpb
16nh_0419494,16,gnLofpdIKCBHJame
16nh_0483062,16,fkNjopIMGBdaeHCl
16nh_0590973,16,lkHPBGMODaniFjEC
16nh_0654095,16,edlpaNJMFOHbGKIc
16nh_0679317,16,joaNHICMKpEDGLFb
16nh_0679316,16,hgoKbnemJLCIpafd
16nh_0738637,16,khjpicaMbefNGOLd
16nh_0738638,16,goaJMNpLFCEHDKIb
16nh_0758701,16,ioaGJHCNpLMEDKFb
16nh_0758703,16,copEGMDjlnbaiFhk
16nh_0758702,16,loaJGHDMKCNpFEIb
16nh_0758704,16,cnlEGMDjkpoiaFbh
16nh_0758705,16,hoILGCDpKMBFEJan
16nh_0758706,16,ckiEGJDnmaFboplh
16nh_0758708,16,eoFLpHMBKDCIJGan
16nh_0758707,16,ckiEGJDonaFbhplm
17nh_0002612,17,jDfPmOcQLaHNIeKBG
17nh_0007652,17,kfhoIbLaEDpMGqjcn
17nh_0007861,17,iLGEQnCobKMAJpfhD
17nh_0007860,17,gJOfLpnIKAHMEqBCd
17nh_0009074,17,lDPFiBkoeMagNJqCh
17nh_0009452,17,jFEHPBiDoaLNqKgCm
17nh_0009453,17,jdGpIHCOEaLNqKFbm
17nh_0009881,17,nkOBlihqfMdaJePCg
17nh_0012770,17,dmKqFInlEOPBgahJc
17nh_0014930,17,jDpQlBcONaGeIHMKf
17nh_0016934,17,fDOPlaHJqGmnekBCi
17nh_0016935,17,hdepbMNaJLqIOFGck
17nh_0020409,17,hNPgkmoqJLeIdAfBC
17nh_0021086,17,iFOGlADCpKMeJqhBn
17nh_0021087,17,jFEpIBmqCoLNgKadh
17nh_0028165,17,fiLpmbHKaNGQoJecd
17nh_0028456,17,lDpFKBOJMHEaNIQcG
17nh_0029012,17,hNfLKAcqEmiPOjBDg
17nh_0030854,17,nlHfqjckBegiOaPMd
17nh_0030852,17,nDEQBLIOGkmFjaPHC
17nh_0030851,17,nDEQBMifLgOJHaPKC
17nh_0030853,17,kfgIajbdpCeMOqLhn
17nh_0032074,17,gKOPHmlIEnBAqdjCf
17nh_0036373,17,jCQHnIMPEaGokFdlB
